player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
K. Onisiwo,0,0,1,0,1,0,0,0,0,45,8,0,0,0,0,0,0,midfielder,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
P. De Blasis,0,0,0,0,2,0,0,0,0,81,26,0,0,1,0,0,0,midfielder,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
Y. Malli,0,5,0,0,0,0,0,0,0,81,18,0,0,1,0,0,0,midfielder,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
J. Córdoba,0,0,4,0,3,0,0,0,0,55,12,0,1,1,0,0,0,forward,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
B. Wood,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,substitute,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
E. Spahic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
P. Lasogga,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
C. Mathenia,0,0,0,0,0,0,0,1,5,90,0,0,0,0,2,0,1,goalkeeper,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
Douglas Santos,1,0,2,0,0,0,0,0,0,90,0,0,0,1,0,4,0,defender,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
G. Jung,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,5,1,defender,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
Gotoku Sakai,1,0,0,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
J. Djourou,6,0,0,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
A. Ekdal,0,0,2,0,2,0,0,0,0,90,53,0,0,0,0,0,0,midfielder,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
F. Kostic,0,0,0,0,2,0,1,0,0,89,22,0,0,1,0,0,0,midfielder,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
Luca Waldschmidt,0,0,1,0,0,0,0,0,0,59,16,0,0,1,0,0,0,midfielder,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
M. Ostrzolek,0,4,2,0,0,0,0,0,0,90,41,0,0,0,0,0,0,midfielder,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
N. Müller,0,0,3,0,1,1,1,0,0,90,32,0,0,3,0,0,0,midfielder,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
M. Gregoritsch,0,0,1,0,1,0,0,0,0,88,42,0,0,0,0,0,0,forward,Hamburger SV,home,FC Schalke 04,12/20/2016,49789
D. Avdijaj,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,substitute,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
F. Reese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
Júnior Caiçara,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
R. Fährmann,0,0,0,0,0,0,0,2,5,90,0,0,0,0,5,0,0,goalkeeper,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
B. Höwedes,11,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
S. Kolasinac,0,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
T. Kehrer,6,0,3,0,0,0,0,0,0,90,0,0,0,1,0,3,1,defender,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
A. Schöpf,0,0,1,0,2,0,0,0,0,77,44,0,0,0,0,0,1,midfielder,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
Baba Rahman,0,0,1,0,0,0,1,0,0,90,38,0,0,0,0,0,0,midfielder,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
J. Geis,0,4,0,0,0,0,0,0,0,69,36,0,0,0,0,0,0,midfielder,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
L. Goretzka,0,0,0,0,5,0,0,0,0,90,51,0,0,1,0,0,0,midfielder,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
N. Bentaleb,0,0,2,0,0,0,0,0,0,90,40,0,0,0,0,0,1,midfielder,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
M. Meyer,0,1,1,0,1,0,0,0,0,90,43,0,0,0,0,0,1,forward,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
Y. Konoplyanka,0,0,0,0,2,0,0,0,0,89,17,0,0,2,0,0,0,forward,FC Schalke 04,away,Hamburger SV,12/20/2016,49789
S. Zoller,0,0,1,0,1,0,0,0,0,22,0,0,0,0,0,0,0,substitute,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
T. Kessler,0,0,0,0,0,0,0,1,5,90,0,0,0,0,5,0,0,goalkeeper,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
D. Heintz,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
F. Sörensen,4,0,0,0,0,0,1,0,0,90,0,0,0,0,0,6,0,defender,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
M. Mavraj,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
J. Hector,0,0,1,0,2,0,0,0,0,90,56,0,0,0,0,0,0,midfielder,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
K. Rausch,0,4,0,0,3,0,0,0,0,90,34,0,0,0,0,0,0,midfielder,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
P. Olkowski,0,0,1,0,1,0,0,0,0,90,24,0,0,1,0,0,0,midfielder,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
S. Özcan,0,0,0,0,2,0,0,0,0,90,40,0,0,0,0,0,0,midfielder,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
A. Modeste,0,0,2,0,0,1,0,0,0,90,31,0,0,1,0,0,0,forward,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
A. Rudnevs,0,0,1,0,1,0,0,0,0,68,18,0,0,1,0,0,0,forward,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
Y. Osako,0,0,1,0,3,0,0,0,0,90,37,0,0,1,0,0,0,forward,1. FC Köln,home,Bayer 04 Leverkusen,12/21/2016,50000
Chicharito,0,0,1,0,1,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
J. Pohjanpalo,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
B. Leno,0,0,0,0,0,0,0,1,8,90,0,0,0,0,1,0,0,goalkeeper,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
A. Dragovic,4,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
B. Henrichs,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
Wendell,2,0,1,0,2,1,0,0,0,90,0,0,0,1,0,4,0,defender,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
Ö. Toprak,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
H. Calhanoglu,0,4,2,1,0,0,0,0,0,90,48,0,0,4,0,0,0,midfielder,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
K. Havertz,0,0,3,0,0,0,1,0,0,90,57,0,0,2,0,0,0,midfielder,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
K. Kampl,0,0,2,0,0,0,0,0,0,63,42,0,0,1,0,0,0,midfielder,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
V. Yurchenko,0,0,3,0,0,0,0,0,0,90,61,0,0,0,0,0,0,midfielder,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
A. Mehmedi,0,0,0,0,1,0,0,0,0,85,33,0,0,1,0,0,0,forward,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
J. Brandt,0,1,0,0,1,0,0,0,0,90,47,0,0,1,0,0,0,forward,Bayer 04 Leverkusen,away,1. FC Köln,12/21/2016,50000
F. Ribéry,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,FC Bayern München,home,RB Leipzig,12/21/2016,75000
J. Bernat,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,FC Bayern München,home,RB Leipzig,12/21/2016,75000
J. Kimmich,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,FC Bayern München,home,RB Leipzig,12/21/2016,75000
M. Neuer,0,0,0,0,0,0,0,0,1,90,0,0,0,0,2,0,0,goalkeeper,FC Bayern München,home,RB Leipzig,12/21/2016,75000
D. Alaba,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,2,0,defender,FC Bayern München,home,RB Leipzig,12/21/2016,75000
Javi Martínez,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,FC Bayern München,home,RB Leipzig,12/21/2016,75000
M. Hummels,0,0,0,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,FC Bayern München,home,RB Leipzig,12/21/2016,75000
P. Lahm,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,FC Bayern München,home,RB Leipzig,12/21/2016,75000
A. Robben,0,1,0,0,1,0,0,0,0,45,17,0,0,0,0,0,0,midfielder,FC Bayern München,home,RB Leipzig,12/21/2016,75000
A. Vidal,0,0,5,0,3,0,0,0,0,75,99,0,0,0,0,0,1,midfielder,FC Bayern München,home,RB Leipzig,12/21/2016,75000
Douglas Costa,0,2,1,1,1,0,0,0,0,90,34,0,0,3,0,0,0,midfielder,FC Bayern München,home,RB Leipzig,12/21/2016,75000
Thiago Alcántara,0,3,0,0,2,1,1,0,0,90,90,0,0,5,0,0,0,midfielder,FC Bayern München,home,RB Leipzig,12/21/2016,75000
X. Alonso,0,1,2,0,0,1,0,0,0,90,99,0,0,1,0,0,0,midfielder,FC Bayern München,home,RB Leipzig,12/21/2016,75000
R. Lewandowski,0,0,1,0,1,1,0,0,0,90,32,1,0,6,0,0,0,forward,FC Bayern München,home,RB Leipzig,12/21/2016,75000
D. Kaiser,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,RB Leipzig,away,FC Bayern München,12/21/2016,75000
D. Selke,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,substitute,RB Leipzig,away,FC Bayern München,12/21/2016,75000
Oliver Burke,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,RB Leipzig,away,FC Bayern München,12/21/2016,75000
P. Gulácsi,0,0,0,0,0,0,0,3,10,90,0,0,0,0,8,0,0,goalkeeper,RB Leipzig,away,FC Bayern München,12/21/2016,75000
Bernardo,0,0,1,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,RB Leipzig,away,FC Bayern München,12/21/2016,75000
M. Halstenberg,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,RB Leipzig,away,FC Bayern München,12/21/2016,75000
S. Ilsanker,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,RB Leipzig,away,FC Bayern München,12/21/2016,75000
W. Orban,4,0,1,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,RB Leipzig,away,FC Bayern München,12/21/2016,75000
D. Demme,0,0,0,0,2,0,0,0,0,90,33,0,0,1,0,0,0,midfielder,RB Leipzig,away,FC Bayern München,12/21/2016,75000
E. Forsberg,0,3,1,0,0,0,0,0,0,30,5,0,1,0,0,0,0,midfielder,RB Leipzig,away,FC Bayern München,12/21/2016,75000
M. Sabitzer,0,0,1,0,1,0,0,0,0,82,22,0,0,0,0,0,1,midfielder,RB Leipzig,away,FC Bayern München,12/21/2016,75000
N. Keita,0,0,1,0,0,0,0,0,0,45,21,0,0,0,0,0,0,midfielder,RB Leipzig,away,FC Bayern München,12/21/2016,75000
T. Werner,0,0,0,0,0,0,0,0,0,59,13,0,0,0,0,0,0,forward,RB Leipzig,away,FC Bayern München,12/21/2016,75000
Y. Poulsen,0,0,5,0,5,0,0,0,0,90,25,0,0,0,0,0,0,forward,RB Leipzig,away,FC Bayern München,12/21/2016,75000
D. Lezcano,0,0,1,0,5,0,0,0,0,45,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
M. Christiansen,0,0,2,0,2,0,0,0,0,54,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
S. Kittel,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
M. Hansen,0,0,0,0,0,0,0,2,5,90,0,0,0,0,3,0,0,goalkeeper,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
M. Matip,7,0,2,0,0,0,0,0,0,90,0,0,0,0,0,5,1,defender,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
M. Tisserand,5,0,2,0,1,0,0,0,0,90,0,0,0,2,0,2,1,defender,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
Roger,3,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,1,defender,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
A. Cohen,0,0,1,0,1,0,0,0,0,90,30,0,0,3,0,0,0,midfielder,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
A. Morales,0,0,2,0,0,0,0,0,0,36,12,0,0,1,0,0,1,midfielder,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
F. Hadergjonaj,0,0,1,0,2,0,0,0,0,90,46,0,0,0,0,0,0,midfielder,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
M. Suttner,0,2,0,2,0,1,0,0,0,90,32,0,0,4,0,0,0,midfielder,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
L. Hinterseer,0,0,3,0,0,0,0,0,0,73,14,0,0,1,0,0,0,forward,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
M. Leckie,0,0,0,0,1,0,0,0,0,90,54,0,0,0,0,0,0,forward,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
P. Groß,0,4,2,0,0,0,0,0,0,90,44,0,0,2,0,0,0,forward,FC Ingolstadt 04,home,Sport-Club Freiburg,12/21/2016,13904
K. Guédé,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
N. Petersen,0,0,1,0,1,0,0,0,0,36,0,0,0,0,0,0,0,substitute,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
O. Bulut,0,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,1,substitute,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
A. Schwolow,0,0,0,0,0,0,0,1,11,90,0,0,0,0,5,0,0,goalkeeper,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
C. Günter,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
C. Söyüncü,9,0,3,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
M. Gulde,6,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
P. Stenzel,1,0,1,0,0,0,0,0,0,90,0,0,0,1,0,5,1,defender,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
M. Frantz,0,0,2,0,2,0,0,0,0,90,51,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
M. Philipp,0,0,1,0,3,0,0,0,0,66,15,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
N. Höfler,0,0,0,0,2,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
V. Grifo,0,3,0,0,3,0,0,0,0,90,41,0,0,1,0,0,0,midfielder,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
F. Niederlechner,0,0,1,0,2,2,0,0,0,78,25,1,0,4,0,0,0,forward,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
J. Haberer,0,0,0,0,1,0,1,0,0,54,23,0,0,0,0,0,0,forward,Sport-Club Freiburg,away,FC Ingolstadt 04,12/21/2016,13904
A. Esswein,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
G. Haraguchi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
S. Allagui,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
R. Jarstein,0,0,0,0,0,0,0,0,5,90,0,0,0,0,0,0,0,goalkeeper,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
J. Hegeler,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
M. Plattenhardt,2,3,2,0,2,1,1,0,0,90,0,0,0,1,0,2,1,defender,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
N. Stark,2,0,1,0,1,0,0,0,0,90,0,0,0,1,0,0,0,defender,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
P. Pekarík,0,0,1,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
F. Lustenberger,0,0,2,0,1,0,0,0,0,90,88,0,0,0,0,0,0,midfielder,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
P. Skjelbred,0,0,0,0,0,0,0,0,0,90,66,0,0,0,0,0,0,midfielder,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
S. Kalou,0,0,1,0,0,1,0,0,0,89,36,0,0,3,0,0,0,midfielder,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
V. Darida,0,3,2,0,3,0,0,0,0,82,49,0,0,2,0,0,0,midfielder,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
V. Stocker,0,0,0,0,1,0,0,0,0,78,24,0,0,0,0,0,0,midfielder,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
V. Ibisevic,0,0,3,0,4,0,0,0,0,90,18,0,0,2,0,0,0,forward,Hertha BSC,home,SV Darmstadt 98,12/21/2016,31912
F. Jungwirth,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
R. Bezjak,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
Ä. Ben-Hatira,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
M. Esser,0,0,0,0,0,0,0,2,8,90,0,0,0,0,3,0,0,goalkeeper,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
A. Fedetskyy,5,0,3,0,1,0,0,0,0,90,0,0,0,0,0,0,1,defender,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
A. Sulu,3,0,2,0,0,0,0,0,0,90,0,0,0,2,0,0,1,defender,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
F. Holland,1,0,1,0,2,0,0,0,0,90,0,0,0,0,0,5,0,defender,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
P. Niemeyer,3,0,4,0,3,0,0,0,0,90,0,0,0,0,0,0,1,defender,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
J. Gondorf,0,2,1,0,2,0,0,0,0,90,27,0,0,0,0,0,0,midfielder,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
J. Rosenthal,0,0,1,0,1,0,0,0,0,71,27,0,0,1,0,0,0,midfielder,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
M. Heller,0,0,0,0,0,0,0,0,0,90,24,0,0,0,0,0,0,midfielder,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
M. Vrancic,0,1,0,0,2,0,0,0,0,76,31,0,0,0,0,0,0,midfielder,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
S. Sirigu,0,0,1,0,1,0,0,0,0,90,23,0,0,0,0,0,0,midfielder,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
S. Schipplock,0,0,2,0,0,0,0,0,0,67,10,0,0,0,0,0,0,forward,SV Darmstadt 98,away,Hertha BSC,12/21/2016,31912
A. Kramaric,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
B. Atik,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
P. Schwegler,0,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,1,substitute,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
O. Baumann,0,0,0,0,0,0,0,1,5,90,0,0,0,0,2,0,0,goalkeeper,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
B. Hübner,3,0,2,0,2,0,0,0,0,90,0,0,0,0,0,2,1,defender,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
K. Vogt,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
N. Süle,2,0,0,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
E. Polanski,0,0,2,0,2,0,0,0,0,90,67,0,0,1,0,0,0,midfielder,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
J. Toljan,0,0,0,0,2,0,0,0,0,90,39,0,0,1,0,0,0,midfielder,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
K. Demirbay,0,2,1,0,2,0,1,0,0,66,58,0,0,1,0,0,0,midfielder,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
N. Amiri,0,2,0,0,2,0,0,0,0,82,52,0,0,2,0,0,0,midfielder,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
P. Kaderábek,0,0,0,0,2,0,0,0,0,90,41,0,0,1,0,0,0,midfielder,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
M. Uth,0,0,1,0,0,0,0,0,0,67,20,0,0,0,0,0,0,forward,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
S. Wagner,0,0,3,0,3,1,0,0,0,90,27,0,0,1,0,0,0,forward,1899 Hoffenheim,home,SV Werder Bremen,12/21/2016,29076
A. Jóhannsson,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
F. Bartels,0,0,2,0,1,0,0,0,0,45,0,0,0,0,0,0,1,substitute,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
U. García,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
J. Drobny,0,0,0,0,0,0,0,1,8,90,0,0,0,0,2,0,0,goalkeeper,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
Lamine Sané,4,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,0,defender,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
M. Veljkovic,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
Niklas Moisander,5,0,2,0,1,0,0,0,0,90,0,0,0,0,0,5,0,defender,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
P. Bargfrede,0,0,0,0,2,0,0,0,0,45,19,0,0,0,0,0,0,midfielder,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
R. Bauer,0,0,3,0,2,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
S. García,0,0,1,0,2,0,1,0,0,90,38,0,0,1,0,0,1,midfielder,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
Z. Junuzovic,0,2,4,0,2,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
C. Pizarro,0,0,3,0,1,0,0,0,0,89,25,0,0,2,0,0,0,forward,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
M. Kruse,0,7,1,0,0,0,0,0,0,90,38,0,0,1,0,0,0,forward,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
S. Gnabry,0,0,0,0,0,1,0,0,0,90,37,0,0,2,0,0,0,forward,SV Werder Bremen,away,1899 Hoffenheim,12/21/2016,29076
L. Kübler,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
N. Petersen,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
O. Bulut,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
A. Schwolow,0,0,0,0,0,0,0,2,9,90,0,0,0,0,3,0,1,goalkeeper,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
C. Günter,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
M. Gulde,7,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
M. Torrejón,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
P. Stenzel,3,0,2,0,0,0,0,0,0,83,0,0,0,0,0,6,0,defender,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
M. Frantz,0,0,2,0,0,0,0,0,0,90,23,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
M. Philipp,0,0,1,0,1,0,0,0,0,90,18,0,0,2,0,0,0,midfielder,Sport-Club Freiburg,home,FC Bayern München,1/20/2017,24000
