player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
Marcelo,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
Mariano,0,0,2,0,0,1,0,0,0,18,0,0,0,0,0,0,0,substitute,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
K. Navas,0,0,0,0,0,0,0,2,4,90,0,0,0,0,0,0,1,goalkeeper,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
Danilo,1,0,2,0,2,0,0,0,0,81,0,0,0,0,0,3,0,defender,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
Nacho,2,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
Pepe,1,0,1,0,4,0,0,0,0,90,0,0,0,0,0,5,0,defender,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
S. Ramos,1,0,0,0,1,1,0,0,0,90,0,0,0,2,0,1,1,defender,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
Casemiro,0,0,3,0,3,0,0,0,0,90,69,0,0,1,0,0,0,midfielder,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
Isco,0,2,0,0,0,0,1,0,0,72,61,0,0,1,0,0,0,midfielder,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
J. Rodríguez,0,3,2,0,0,0,0,0,0,90,69,0,0,2,0,0,0,midfielder,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
M. Asensio,0,0,1,0,0,0,0,0,0,66,34,0,0,0,0,0,0,midfielder,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
T. Kroos,0,5,2,0,2,0,1,0,0,90,85,0,0,0,0,0,0,midfielder,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
Á. Morata,0,0,3,0,0,1,0,0,0,90,22,0,0,3,0,0,1,forward,Real Madrid,home,Deportivo de La Coruña,12/10/2016,67174
F. Fajr,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
Joselu,0,0,2,0,1,2,0,0,0,32,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
P. Mosquera,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
P. Tyton,0,0,0,0,0,0,0,3,7,90,0,0,0,0,2,0,0,goalkeeper,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
Fernando Navarro,2,0,0,0,3,0,0,0,0,90,0,0,0,0,0,3,0,defender,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
Juanfran,1,0,0,0,3,0,0,0,0,90,0,0,0,0,0,3,0,defender,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
Raúl Albentosa,9,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,1,defender,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
Sidnei,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,1,defender,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
C. Borges,0,0,2,0,0,0,0,0,0,90,46,0,0,2,0,0,1,midfielder,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
Carles Gil,0,0,2,0,2,0,1,0,0,90,34,0,0,0,0,0,0,midfielder,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
E. Colak,0,2,0,0,3,0,0,0,0,58,18,0,0,0,0,0,0,midfielder,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
Guilherme,0,0,0,0,1,0,0,0,0,90,44,0,0,0,0,0,0,midfielder,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
R. Babel,0,0,2,0,0,0,0,0,0,82,25,0,0,0,0,0,1,midfielder,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
F. Andone,0,0,6,0,2,0,1,0,0,75,8,0,0,0,0,0,0,forward,Deportivo de La Coruña,away,Real Madrid,12/10/2016,67174
A. Capa,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Eibar,home,Alavés,12/11/2016,0
Adrián,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Eibar,home,Alavés,12/11/2016,0
Nano,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Eibar,home,Alavés,12/11/2016,0
Yoel,0,0,0,0,0,0,0,0,3,90,0,0,0,0,3,0,0,goalkeeper,Eibar,home,Alavés,12/11/2016,0
A. Arbilla,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,1,0,defender,Eibar,home,Alavés,12/11/2016,0
A. Gálvez,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,6,0,defender,Eibar,home,Alavés,12/11/2016,0
A. Luna,1,0,3,0,0,0,0,0,0,83,0,0,0,0,0,1,0,defender,Eibar,home,Alavés,12/11/2016,0
F. Lejeune,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Eibar,home,Alavés,12/11/2016,0
Dani García,0,0,0,0,1,0,0,0,0,90,73,0,0,0,0,0,0,midfielder,Eibar,home,Alavés,12/11/2016,0
G. Escalante,0,0,5,0,0,0,0,0,0,69,28,0,0,0,0,0,1,midfielder,Eibar,home,Alavés,12/11/2016,0
Pedro León,0,7,0,0,0,0,0,0,0,90,31,0,0,0,0,0,0,midfielder,Eibar,home,Alavés,12/11/2016,0
R. Peña,0,0,2,0,0,0,0,0,0,90,30,0,0,1,0,0,0,midfielder,Eibar,home,Alavés,12/11/2016,0
T. Inui,0,0,2,0,1,0,0,0,0,83,28,0,0,1,0,0,0,midfielder,Eibar,home,Alavés,12/11/2016,0
Sergi Enrich,0,0,0,0,1,0,0,0,0,90,34,0,0,1,0,0,0,forward,Eibar,home,Alavés,12/11/2016,0
Deyverson,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Alavés,away,Eibar,12/11/2016,0
Edgar Méndez,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Alavés,away,Eibar,12/11/2016,0
Ibai Gómez,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Alavés,away,Eibar,12/11/2016,0
F. Pacheco,0,0,0,0,0,0,0,0,11,90,0,0,0,0,1,0,0,goalkeeper,Alavés,away,Eibar,12/11/2016,0
Alexis,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Alavés,away,Eibar,12/11/2016,0
Kiko Femenía,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Alavés,away,Eibar,12/11/2016,0
T. Hernández,5,0,1,0,3,0,0,0,0,90,0,0,0,0,0,0,0,defender,Alavés,away,Eibar,12/11/2016,0
V. Laguardia,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Alavés,away,Eibar,12/11/2016,0
Zou,7,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Alavés,away,Eibar,12/11/2016,0
Manu García,0,0,2,0,2,0,0,0,0,90,35,0,0,1,0,0,0,midfielder,Alavés,away,Eibar,12/11/2016,0
Marcos Llorente,0,0,0,0,1,0,0,0,0,90,38,0,0,0,0,0,0,midfielder,Alavés,away,Eibar,12/11/2016,0
V. Camarasa,0,2,0,0,2,0,0,0,0,87,26,0,0,0,0,0,0,midfielder,Alavés,away,Eibar,12/11/2016,0
C. Santos,0,0,1,0,2,0,0,0,0,68,16,0,0,1,0,0,0,forward,Alavés,away,Eibar,12/11/2016,0
G. Toquero,0,0,0,0,2,0,0,0,0,74,21,0,0,0,0,0,0,forward,Alavés,away,Eibar,12/11/2016,0
Guidetti,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,1,substitute,Celta de Vigo,home,Sevilla,12/11/2016,19350
Theo Bongonda,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Celta de Vigo,home,Sevilla,12/11/2016,19350
Rubén Blanco,0,0,0,0,0,0,0,3,10,90,0,0,0,0,2,0,0,goalkeeper,Celta de Vigo,home,Sevilla,12/11/2016,19350
Cabral,3,0,3,0,2,0,0,0,0,90,0,0,0,0,0,6,0,defender,Celta de Vigo,home,Sevilla,12/11/2016,19350
F. Roncaglia,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,6,0,defender,Celta de Vigo,home,Sevilla,12/11/2016,19350
Jonny,0,0,0,0,0,0,0,0,0,90,0,0,0,1,0,5,0,defender,Celta de Vigo,home,Sevilla,12/11/2016,19350
Sergi Gómez,3,0,0,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,Celta de Vigo,home,Sevilla,12/11/2016,19350
D. Wass,0,3,0,0,3,0,0,0,0,74,19,0,0,2,0,0,0,midfielder,Celta de Vigo,home,Sevilla,12/11/2016,19350
Marcelo Díaz,0,0,3,0,0,0,0,0,0,90,46,0,0,0,0,0,0,midfielder,Celta de Vigo,home,Sevilla,12/11/2016,19350
Orellana,0,1,0,0,1,0,0,0,0,90,42,0,0,2,0,0,0,midfielder,Celta de Vigo,home,Sevilla,12/11/2016,19350
P. Sisto,0,0,2,0,1,0,0,0,0,67,14,0,0,1,0,0,0,midfielder,Celta de Vigo,home,Sevilla,12/11/2016,19350
Pablo Hernández,0,0,2,0,1,0,0,0,0,90,46,0,0,0,0,0,1,midfielder,Celta de Vigo,home,Sevilla,12/11/2016,19350
Iago Aspas,0,0,1,0,2,0,0,0,0,90,23,0,0,3,0,0,1,forward,Celta de Vigo,home,Sevilla,12/11/2016,19350
J. Correa,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Sevilla,away,Celta de Vigo,12/11/2016,19350
Kolo,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Sevilla,away,Celta de Vigo,12/11/2016,19350
V. Iborra,0,0,1,0,0,3,0,0,0,45,0,1,0,0,0,0,0,substitute,Sevilla,away,Celta de Vigo,12/11/2016,19350
Sergio Rico,0,0,0,0,0,0,0,0,10,90,0,0,0,0,6,0,0,goalkeeper,Sevilla,away,Celta de Vigo,12/11/2016,19350
A. Rami,3,0,1,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Sevilla,away,Celta de Vigo,12/11/2016,19350
G. Mercado,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Sevilla,away,Celta de Vigo,12/11/2016,19350
Nico Pareja,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,defender,Sevilla,away,Celta de Vigo,12/11/2016,19350
Mariano,0,0,1,0,2,0,0,0,0,90,27,0,0,0,0,0,1,midfielder,Sevilla,away,Celta de Vigo,12/11/2016,19350
P. Sarabia,0,6,3,1,0,0,1,0,0,90,36,0,0,2,0,0,0,midfielder,Sevilla,away,Celta de Vigo,12/11/2016,19350
S. N'Zonzi,0,0,1,0,1,0,0,0,0,90,72,0,0,1,0,0,0,midfielder,Sevilla,away,Celta de Vigo,12/11/2016,19350
S. Nasri,0,0,0,0,0,0,0,0,0,90,68,0,0,0,0,0,0,midfielder,Sevilla,away,Celta de Vigo,12/11/2016,19350
F. Vázquez,0,0,1,0,3,0,0,0,0,76,36,0,0,1,0,0,1,forward,Sevilla,away,Celta de Vigo,12/11/2016,19350
Vitolo,0,0,1,0,1,0,1,0,0,90,33,0,0,1,0,0,1,forward,Sevilla,away,Celta de Vigo,12/11/2016,19350
W. Ben Yedder,0,0,2,0,2,0,0,0,0,81,25,0,0,4,0,0,0,forward,Sevilla,away,Celta de Vigo,12/11/2016,19350
M. Roca,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Espanyol,home,Sporting Gijón,12/11/2016,19353
Pape Diop,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,1,substitute,Espanyol,home,Sporting Gijón,12/11/2016,19353
Álvaro Vázquez,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,substitute,Espanyol,home,Sporting Gijón,12/11/2016,19353
D. López,0,0,0,0,0,0,0,1,10,90,0,0,0,0,4,0,0,goalkeeper,Espanyol,home,Sporting Gijón,12/11/2016,19353
Aarón Martín,1,2,1,0,0,0,0,0,0,90,0,0,0,0,0,6,0,defender,Espanyol,home,Sporting Gijón,12/11/2016,19353
D. Reyes,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Espanyol,home,Sporting Gijón,12/11/2016,19353
David López,4,0,1,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Espanyol,home,Sporting Gijón,12/11/2016,19353
Víctor Sánchez,4,2,1,0,0,0,1,0,0,90,0,0,0,0,0,5,0,defender,Espanyol,home,Sporting Gijón,12/11/2016,19353
Hernán Pérez,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,midfielder,Espanyol,home,Sporting Gijón,12/11/2016,19353
Javi Fuego,0,0,1,0,2,0,0,0,0,90,53,0,0,2,0,0,0,midfielder,Espanyol,home,Sporting Gijón,12/11/2016,19353
Jurado,0,0,0,0,2,0,1,0,0,90,57,0,0,1,0,0,0,midfielder,Espanyol,home,Sporting Gijón,12/11/2016,19353
Leo Baptistao,0,0,0,0,3,1,0,0,0,90,30,0,0,3,0,0,0,midfielder,Espanyol,home,Sporting Gijón,12/11/2016,19353
Felipe Caicedo,0,0,3,0,1,1,0,0,0,80,16,0,0,1,0,0,0,forward,Espanyol,home,Sporting Gijón,12/11/2016,19353
Gerard Moreno,0,0,2,0,2,0,0,0,0,90,33,0,0,2,0,0,0,forward,Espanyol,home,Sporting Gijón,12/11/2016,19353
B. Viguera,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Sporting Gijón,away,Espanyol,12/11/2016,19353
Burgui,0,0,1,0,1,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Sporting Gijón,away,Espanyol,12/11/2016,19353
Víctor Rodríguez,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Sporting Gijón,away,Espanyol,12/11/2016,19353
I. Cuéllar,0,0,0,0,0,0,0,2,8,90,0,0,0,0,4,0,0,goalkeeper,Sporting Gijón,away,Espanyol,12/11/2016,19353
Babin,5,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,defender,Sporting Gijón,away,Espanyol,12/11/2016,19353
Douglas,2,2,0,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,Sporting Gijón,away,Espanyol,12/11/2016,19353
F. Amorebieta,2,0,2,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Sporting Gijón,away,Espanyol,12/11/2016,19353
Isma López,2,0,1,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Sporting Gijón,away,Espanyol,12/11/2016,19353
Jorge Meré,2,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Sporting Gijón,away,Espanyol,12/11/2016,19353
Carlos Carmona,0,0,1,0,1,0,0,0,0,77,37,0,0,1,0,0,0,midfielder,Sporting Gijón,away,Espanyol,12/11/2016,19353
Moi Gómez,0,1,1,0,0,0,0,0,0,66,25,0,0,0,0,0,0,midfielder,Sporting Gijón,away,Espanyol,12/11/2016,19353
Rachid,0,0,2,0,4,0,0,0,0,90,59,0,0,1,0,0,1,midfielder,Sporting Gijón,away,Espanyol,12/11/2016,19353
Sergio Álvarez,0,0,1,0,1,0,0,0,0,90,63,0,0,1,0,0,1,midfielder,Sporting Gijón,away,Espanyol,12/11/2016,19353
D. Cop,0,0,0,1,1,1,0,0,0,90,26,0,0,3,0,0,0,forward,Sporting Gijón,away,Espanyol,12/11/2016,19353
Bruno,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Real Betis,home,Athletic Club,12/11/2016,34481
J. Martin,0,0,1,0,1,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Real Betis,home,Athletic Club,12/11/2016,34481
Á. Cejudo,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,1,substitute,Real Betis,home,Athletic Club,12/11/2016,34481
A. Adán,0,0,0,0,0,0,0,0,10,90,0,0,0,0,4,0,0,goalkeeper,Real Betis,home,Athletic Club,12/11/2016,34481
A. Mandi,4,0,3,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Real Betis,home,Athletic Club,12/11/2016,34481
G. Pezzella,7,0,0,0,1,0,0,0,0,65,0,0,0,0,0,1,0,defender,Real Betis,home,Athletic Club,12/11/2016,34481
José Carlos,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Real Betis,home,Athletic Club,12/11/2016,34481
R. Donk,5,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Real Betis,home,Athletic Club,12/11/2016,34481
C. Piccini,0,0,1,0,1,0,0,0,0,63,17,0,0,0,0,0,1,midfielder,Real Betis,home,Athletic Club,12/11/2016,34481
Dani Ceballos,0,0,3,0,3,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,Real Betis,home,Athletic Club,12/11/2016,34481
Joaquín,0,3,2,0,0,0,0,0,0,90,41,0,0,0,0,0,0,midfielder,Real Betis,home,Athletic Club,12/11/2016,34481
R. Durmisi,0,0,0,0,0,0,0,0,0,90,25,0,0,0,0,0,0,midfielder,Real Betis,home,Athletic Club,12/11/2016,34481
A. Sanabria,0,0,0,0,1,0,1,0,0,90,25,0,0,0,0,0,0,forward,Real Betis,home,Athletic Club,12/11/2016,34481
R. Castro,0,0,1,0,5,1,0,0,0,71,15,0,0,3,0,0,1,forward,Real Betis,home,Athletic Club,12/11/2016,34481
A. Villalibre,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Athletic Club,away,Real Betis,12/11/2016,34481
Mikel Vesga,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Athletic Club,away,Real Betis,12/11/2016,34481
Kepa,0,0,0,0,0,0,0,1,8,90,0,0,0,0,0,0,0,goalkeeper,Athletic Club,away,Real Betis,12/11/2016,34481
A. Laporte,1,0,2,0,0,0,0,0,0,45,0,0,0,0,0,0,1,defender,Athletic Club,away,Real Betis,12/11/2016,34481
Balenziaga,1,0,0,0,3,0,0,0,0,90,0,0,0,0,0,4,0,defender,Athletic Club,away,Real Betis,12/11/2016,34481
Eneko Bóveda,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Athletic Club,away,Real Betis,12/11/2016,34481
Yeray,2,0,3,0,0,0,0,0,0,90,0,0,0,0,0,7,0,defender,Athletic Club,away,Real Betis,12/11/2016,34481
Beñat,0,7,0,0,1,0,0,0,0,90,60,0,0,0,0,0,0,midfielder,Athletic Club,away,Real Betis,12/11/2016,34481
Muniain,0,0,2,0,4,0,0,0,0,90,53,0,0,1,0,0,0,midfielder,Athletic Club,away,Real Betis,12/11/2016,34481
Raúl García,0,0,4,0,1,0,0,0,0,90,55,0,0,1,0,0,1,midfielder,Athletic Club,away,Real Betis,12/11/2016,34481
San José,0,0,1,0,0,0,0,0,0,45,27,0,0,0,0,0,0,midfielder,Athletic Club,away,Real Betis,12/11/2016,34481
Williams,0,0,0,0,0,0,0,0,0,90,32,0,0,2,0,0,0,midfielder,Athletic Club,away,Real Betis,12/11/2016,34481
Aduriz,0,0,0,0,1,0,0,0,0,70,13,0,0,4,0,0,0,forward,Athletic Club,away,Real Betis,12/11/2016,34481
A. N'Diaye,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Villarreal,home,Atlético de Madrid,12/12/2016,0
Rodri,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Villarreal,home,Atlético de Madrid,12/12/2016,0
S. Asenjo,0,0,0,0,0,0,0,0,8,90,0,0,0,0,3,0,0,goalkeeper,Villarreal,home,Atlético de Madrid,12/12/2016,0
Jaume Costa,3,0,1,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Villarreal,home,Atlético de Madrid,12/12/2016,0
Mario,9,0,0,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Villarreal,home,Atlético de Madrid,12/12/2016,0
V. Ruiz,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Villarreal,home,Atlético de Madrid,12/12/2016,0
Álvaro González,7,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,1,defender,Villarreal,home,Atlético de Madrid,12/12/2016,0
Bruno Soriano,0,0,1,0,0,0,0,0,0,90,67,0,0,0,0,0,0,midfielder,Villarreal,home,Atlético de Madrid,12/12/2016,0
J. dos Santos,0,0,2,0,0,1,0,0,0,90,53,0,0,4,0,0,1,midfielder,Villarreal,home,Atlético de Madrid,12/12/2016,0
Manu Trigueros,0,2,1,0,1,1,0,0,0,89,62,0,0,1,0,0,0,midfielder,Villarreal,home,Atlético de Madrid,12/12/2016,0
Roberto Soriano,0,0,1,0,1,1,0,0,0,90,46,0,0,2,0,0,0,midfielder,Villarreal,home,Atlético de Madrid,12/12/2016,0
Alexandre Pato,0,0,2,0,2,0,0,0,0,79,19,0,0,2,0,0,0,forward,Villarreal,home,Atlético de Madrid,12/12/2016,0
N. Sansone,0,0,4,0,3,0,0,0,0,89,23,0,0,0,0,0,1,forward,Villarreal,home,Atlético de Madrid,12/12/2016,0
S. Ñíguez,0,0,2,0,1,0,0,0,0,60,0,0,0,0,0,0,1,substitute,Atlético de Madrid,away,Villarreal,12/12/2016,0
Y. Carrasco,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Atlético de Madrid,away,Villarreal,12/12/2016,0
J. Oblak,0,0,0,0,0,0,0,2,1,41,0,0,0,0,1,0,0,goalkeeper,Atlético de Madrid,away,Villarreal,12/12/2016,0
D. Godín,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,5,0,defender,Atlético de Madrid,away,Villarreal,12/12/2016,0
Juanfran,2,0,3,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Atlético de Madrid,away,Villarreal,12/12/2016,0
L. Hernández,0,0,1,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Atlético de Madrid,away,Villarreal,12/12/2016,0
S. Savic,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Atlético de Madrid,away,Villarreal,12/12/2016,0
Gabi,0,2,2,0,1,0,0,0,0,90,60,0,0,0,0,0,1,midfielder,Atlético de Madrid,away,Villarreal,12/12/2016,0
Koke,0,3,2,0,4,0,0,0,0,90,59,0,0,0,0,0,0,midfielder,Atlético de Madrid,away,Villarreal,12/12/2016,0
Tiago,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,midfielder,Atlético de Madrid,away,Villarreal,12/12/2016,0
Á. Correa,0,0,1,0,1,0,0,0,0,65,21,0,0,1,0,0,1,midfielder,Atlético de Madrid,away,Villarreal,12/12/2016,0
A. Griezmann,0,2,1,0,0,0,0,0,0,90,52,0,0,1,0,0,0,forward,Atlético de Madrid,away,Villarreal,12/12/2016,0
K. Gameiro,0,0,0,0,0,0,0,0,0,90,21,0,0,2,0,0,0,forward,Atlético de Madrid,away,Villarreal,12/12/2016,0
C. Santos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Alavés,home,Real Betis,12/16/2016,18067
Edgar Méndez,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Alavés,home,Real Betis,12/16/2016,18067
Raúl García,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,1,substitute,Alavés,home,Real Betis,12/16/2016,18067
F. Pacheco,0,0,0,0,0,0,0,0,6,90,0,0,0,0,3,0,1,goalkeeper,Alavés,home,Real Betis,12/16/2016,18067
Kiko Femenía,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Alavés,home,Real Betis,12/16/2016,18067
T. Hernández,2,0,0,0,3,0,0,0,0,90,0,0,0,0,0,4,1,defender,Alavés,home,Real Betis,12/16/2016,18067
V. Laguardia,3,0,3,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Alavés,home,Real Betis,12/16/2016,18067
Zou,3,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Alavés,home,Real Betis,12/16/2016,18067
G. Toquero,0,0,0,0,1,0,1,0,0,79,26,0,0,0,0,0,0,midfielder,Alavés,home,Real Betis,12/16/2016,18067
Ibai Gómez,0,5,0,0,0,0,0,0,0,74,23,0,0,1,0,0,0,midfielder,Alavés,home,Real Betis,12/16/2016,18067
Manu García,0,0,4,0,0,0,0,0,0,90,44,0,0,0,0,0,0,midfielder,Alavés,home,Real Betis,12/16/2016,18067
Marcos Llorente,0,0,3,0,0,0,0,0,0,90,61,0,0,1,0,0,1,midfielder,Alavés,home,Real Betis,12/16/2016,18067
Deyverson,0,0,3,0,0,1,0,0,0,89,19,0,0,3,0,0,1,forward,Alavés,home,Real Betis,12/16/2016,18067
V. Camarasa,0,1,3,0,1,0,0,0,0,90,39,0,0,3,0,0,1,forward,Alavés,home,Real Betis,12/16/2016,18067
C. Piccini,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Real Betis,away,Alavés,12/16/2016,18067
Petros,0,0,0,0,4,0,0,0,0,49,0,0,0,0,0,0,0,substitute,Real Betis,away,Alavés,12/16/2016,18067
R. Zozulia,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Real Betis,away,Alavés,12/16/2016,18067
A. Adán,0,0,0,0,0,0,0,1,7,90,0,0,0,0,1,0,0,goalkeeper,Real Betis,away,Alavés,12/16/2016,18067
A. Mandi,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Real Betis,away,Alavés,12/16/2016,18067
G. Pezzella,6,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Real Betis,away,Alavés,12/16/2016,18067
José Carlos,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Real Betis,away,Alavés,12/16/2016,18067
R. Durmisi,0,0,0,0,2,0,0,0,0,90,0,0,0,1,0,2,0,defender,Real Betis,away,Alavés,12/16/2016,18067
Álex Martínez,1,2,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,defender,Real Betis,away,Alavés,12/16/2016,18067
Dani Ceballos,0,0,2,0,6,0,0,0,0,90,58,0,0,1,0,0,1,midfielder,Real Betis,away,Alavés,12/16/2016,18067
Joaquín,0,1,0,0,1,0,0,0,0,41,8,0,0,0,0,0,0,midfielder,Real Betis,away,Alavés,12/16/2016,18067
R. Donk,0,0,1,0,1,0,0,0,0,90,43,0,0,0,0,0,0,midfielder,Real Betis,away,Alavés,12/16/2016,18067
A. Sanabria,0,0,0,0,2,0,0,0,0,67,10,0,0,0,0,0,0,forward,Real Betis,away,Alavés,12/16/2016,18067
R. Castro,0,1,0,1,1,0,0,0,0,90,18,0,0,2,0,0,0,forward,Real Betis,away,Alavés,12/16/2016,18067
Burgui,0,0,1,0,1,0,0,0,0,54,0,0,0,0,0,0,0,substitute,Sporting Gijón,home,Villarreal,12/17/2016,19900
J. Rodríguez,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Sporting Gijón,home,Villarreal,12/17/2016,19900
Nacho Cases,0,0,1,0,1,0,0,0,0,55,0,0,0,0,0,0,1,substitute,Sporting Gijón,home,Villarreal,12/17/2016,19900
I. Cuéllar,0,0,0,0,0,0,0,3,3,90,0,0,0,0,6,0,0,goalkeeper,Sporting Gijón,home,Villarreal,12/17/2016,19900
Babin,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,defender,Sporting Gijón,home,Villarreal,12/17/2016,19900
