player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
A. Doucouré,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Watford,home,Chelsea,8/20/2016,20772
Juan Zuñiga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Watford,home,Chelsea,8/20/2016,20772
M. Vydra,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Watford,home,Chelsea,8/20/2016,20772
H. Gomes,0,0,0,0,0,0,0,2,5,90,0,0,0,0,2,0,0,goalkeeper,Watford,home,Chelsea,8/20/2016,20772
C. Cathcart,9,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Watford,home,Chelsea,8/20/2016,20772
M. Britos,8,0,3,0,0,0,0,0,0,90,0,0,0,0,0,4,1,defender,Watford,home,Chelsea,8/20/2016,20772
S. Prödl,5,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Watford,home,Chelsea,8/20/2016,20772
A. Guédioura,0,0,3,0,0,0,1,0,0,88,32,0,0,1,0,0,0,midfielder,Watford,home,Chelsea,8/20/2016,20772
E. Capoue,0,0,2,0,1,1,0,0,0,84,39,0,0,1,0,0,0,midfielder,Watford,home,Chelsea,8/20/2016,20772
J. Holebas,0,0,0,1,0,0,0,0,0,89,22,0,0,1,0,0,1,midfielder,Watford,home,Chelsea,8/20/2016,20772
N. Amrabat,0,0,1,0,1,0,0,0,0,90,25,0,0,0,0,0,0,midfielder,Watford,home,Chelsea,8/20/2016,20772
V. Behrami,0,0,3,0,1,0,0,0,0,90,49,0,0,0,0,0,1,midfielder,Watford,home,Chelsea,8/20/2016,20772
O. Ighalo,0,0,2,0,3,0,0,0,0,90,14,0,0,1,0,0,0,forward,Watford,home,Chelsea,8/20/2016,20772
T. Deeney,0,0,4,0,1,0,0,0,0,90,14,0,0,0,0,0,1,forward,Watford,home,Chelsea,8/20/2016,20772
C. Fàbregas,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Chelsea,away,Watford,8/20/2016,20772
Michy,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,substitute,Chelsea,away,Watford,8/20/2016,20772
V. Moses,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Chelsea,away,Watford,8/20/2016,20772
T. Courtois,0,0,0,0,0,0,0,1,4,90,0,0,0,0,1,0,0,goalkeeper,Chelsea,away,Watford,8/20/2016,20772
B. Ivanovic,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Chelsea,away,Watford,8/20/2016,20772
C. Azpilicueta,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Chelsea,away,Watford,8/20/2016,20772
G. Cahill,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,1,defender,Chelsea,away,Watford,8/20/2016,20772
J. Terry,6,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Chelsea,away,Watford,8/20/2016,20772
E. Hazard,0,4,1,1,6,0,0,0,0,90,66,0,0,4,0,0,1,midfielder,Chelsea,away,Watford,8/20/2016,20772
N. Kanté,0,0,4,0,1,0,0,0,0,90,65,0,0,1,0,0,0,midfielder,Chelsea,away,Watford,8/20/2016,20772
N. Matic,0,0,1,0,2,0,0,0,0,78,49,0,0,1,0,0,0,midfielder,Chelsea,away,Watford,8/20/2016,20772
Oscar,0,0,0,1,2,0,0,0,0,73,45,0,0,1,0,0,0,midfielder,Chelsea,away,Watford,8/20/2016,20772
Pedro,0,1,0,0,1,0,0,0,0,71,33,0,0,0,0,0,0,midfielder,Chelsea,away,Watford,8/20/2016,20772
Diego Costa,0,0,2,0,3,1,0,0,0,90,18,0,0,1,0,0,1,forward,Chelsea,away,Watford,8/20/2016,20772
J. Leko,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,substitute,West Bromwich Albion,home,Everton,8/20/2016,23654
J. McClean,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,West Bromwich Albion,home,Everton,8/20/2016,23654
R. Lambert,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,West Bromwich Albion,home,Everton,8/20/2016,23654
B. Foster,0,0,0,0,0,0,0,2,7,90,0,0,0,0,5,0,0,goalkeeper,West Bromwich Albion,home,Everton,8/20/2016,23654
C. Dawson,4,0,0,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,West Bromwich Albion,home,Everton,8/20/2016,23654
G. McAuley,5,0,1,0,1,1,0,0,0,90,0,0,0,2,0,2,0,defender,West Bromwich Albion,home,Everton,8/20/2016,23654
J. Evans,1,0,2,0,0,0,0,0,0,90,0,0,0,0,0,3,1,defender,West Bromwich Albion,home,Everton,8/20/2016,23654
Jonas Olsson,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,West Bromwich Albion,home,Everton,8/20/2016,23654
C. Gardner,0,3,2,1,0,0,1,0,0,64,17,0,0,1,0,0,0,midfielder,West Bromwich Albion,home,Everton,8/20/2016,23654
C. Yacob,0,0,3,0,1,0,0,0,0,90,30,0,0,1,0,0,0,midfielder,West Bromwich Albion,home,Everton,8/20/2016,23654
D. Fletcher,0,0,2,0,2,0,0,0,0,90,35,0,0,1,0,0,0,midfielder,West Bromwich Albion,home,Everton,8/20/2016,23654
Matt Phillips,0,0,0,0,0,0,0,0,0,65,13,0,0,0,0,0,0,midfielder,West Bromwich Albion,home,Everton,8/20/2016,23654
S. Berahino,0,0,4,0,1,0,0,0,0,78,17,0,0,0,0,0,1,forward,West Bromwich Albion,home,Everton,8/20/2016,23654
S. Rondón,0,0,0,0,1,0,0,0,0,90,18,0,0,2,0,0,0,forward,West Bromwich Albion,home,Everton,8/20/2016,23654
A. Williams,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Everton,away,West Bromwich Albion,8/20/2016,23654
R. Lukaku,0,0,2,0,0,0,0,0,0,52,0,0,0,0,0,0,0,substitute,Everton,away,West Bromwich Albion,8/20/2016,23654
Y. Bolasie,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Everton,away,West Bromwich Albion,8/20/2016,23654
M. Stekelenburg,0,0,0,0,0,0,0,1,6,90,0,0,0,0,3,0,1,goalkeeper,Everton,away,West Bromwich Albion,8/20/2016,23654
M. Holgate,0,0,3,0,2,0,1,0,0,90,0,0,0,1,0,2,0,defender,Everton,away,West Bromwich Albion,8/20/2016,23654
P. Jagielka,2,0,1,0,2,0,0,0,0,90,0,0,0,0,0,0,0,defender,Everton,away,West Bromwich Albion,8/20/2016,23654
R. Funes Mori,8,0,0,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Everton,away,West Bromwich Albion,8/20/2016,23654
G. Barry,0,0,1,0,2,1,0,0,0,90,78,0,0,2,0,0,0,midfielder,Everton,away,West Bromwich Albion,8/20/2016,23654
I. Gueye,0,0,0,0,0,0,0,0,0,90,51,0,0,0,0,0,0,midfielder,Everton,away,West Bromwich Albion,8/20/2016,23654
J. McCarthy,0,0,0,0,0,0,0,0,0,38,27,0,0,0,0,0,0,midfielder,Everton,away,West Bromwich Albion,8/20/2016,23654
L. Baines,0,1,1,1,1,0,0,0,0,90,51,0,0,2,0,0,0,midfielder,Everton,away,West Bromwich Albion,8/20/2016,23654
G. Deulofeu,0,1,0,0,1,0,0,0,0,61,23,0,0,0,0,0,0,forward,Everton,away,West Bromwich Albion,8/20/2016,23654
K. Mirallas,0,2,2,0,1,1,0,0,0,81,39,0,0,1,0,0,0,forward,Everton,away,West Bromwich Albion,8/20/2016,23654
R. Barkley,0,0,0,0,4,0,1,0,0,90,53,0,0,2,0,0,0,forward,Everton,away,West Bromwich Albion,8/20/2016,23654
