player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
K. Diks,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Fiorentina,away,Cagliari,10/23/2016,0
C. Tatarusanu,0,0,0,0,0,0,0,3,4,90,0,0,0,0,2,0,0,goalkeeper,Fiorentina,away,Cagliari,10/23/2016,0
C. Salcedo,3,0,2,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Fiorentina,away,Cagliari,10/23/2016,0
D. Astori,5,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,1,defender,Fiorentina,away,Cagliari,10/23/2016,0
G. Rodríguez,9,0,0,0,2,0,0,0,0,90,0,0,0,0,0,3,0,defender,Fiorentina,away,Cagliari,10/23/2016,0
M. Olivera,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Fiorentina,away,Cagliari,10/23/2016,0
Borja Valero,0,0,0,0,1,0,0,0,0,65,37,0,0,0,0,0,0,midfielder,Fiorentina,away,Cagliari,10/23/2016,0
C. Tello,0,0,0,0,2,0,2,0,0,88,46,0,0,0,0,0,0,midfielder,Fiorentina,away,Cagliari,10/23/2016,0
F. Bernardeschi,0,4,2,1,4,2,1,0,0,90,27,0,0,3,0,0,1,midfielder,Fiorentina,away,Cagliari,10/23/2016,0
M. Vecino,0,0,1,0,0,0,0,0,0,90,68,0,0,1,0,0,0,midfielder,Fiorentina,away,Cagliari,10/23/2016,0
J. Ilicic,0,3,0,3,2,0,1,0,0,76,29,0,0,4,0,0,0,forward,Fiorentina,away,Cagliari,10/23/2016,0
Nikola Kalinic,0,0,1,0,5,3,1,0,0,90,19,0,0,4,0,0,0,forward,Fiorentina,away,Cagliari,10/23/2016,0
A. Stoian,0,0,2,0,3,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Crotone,home,Napoli,10/23/2016,0
Marcus Rohdén,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Crotone,home,Napoli,10/23/2016,0
Simy,0,0,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,substitute,Crotone,home,Napoli,10/23/2016,0
A. Cordaz,0,0,0,0,0,0,0,2,7,90,0,0,0,0,5,0,0,goalkeeper,Crotone,home,Napoli,10/23/2016,0
A. Rosi,0,1,0,0,0,1,0,0,0,90,0,0,0,1,0,2,0,defender,Crotone,home,Napoli,10/23/2016,0
B. Martella,2,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Crotone,home,Napoli,10/23/2016,0
Claiton,3,0,3,0,0,0,1,0,0,90,0,0,0,0,0,3,0,defender,Crotone,home,Napoli,10/23/2016,0
G. Ferrari,1,0,3,0,0,0,0,0,0,90,0,0,0,0,0,4,1,defender,Crotone,home,Napoli,10/23/2016,0
A. Salzano,0,0,0,0,0,0,0,0,0,45,15,0,0,1,0,0,0,midfielder,Crotone,home,Napoli,10/23/2016,0
L. Capezzi,0,4,3,0,0,0,0,0,0,90,43,0,0,0,0,0,0,midfielder,Crotone,home,Napoli,10/23/2016,0
L. Crisetig,0,0,3,0,1,0,0,0,0,90,41,0,0,0,0,0,1,midfielder,Crotone,home,Napoli,10/23/2016,0
A. Tonev,0,0,0,0,0,0,0,0,0,55,9,0,0,0,0,0,0,forward,Crotone,home,Napoli,10/23/2016,0
D. Falcinelli,0,0,1,0,2,0,0,0,0,90,16,0,0,2,0,0,0,forward,Crotone,home,Napoli,10/23/2016,0
R. Palladino,0,0,1,0,1,0,0,0,0,75,21,0,0,1,0,0,0,forward,Crotone,home,Napoli,10/23/2016,0
E. Giaccherini,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Napoli,away,Crotone,10/23/2016,0
O. El Kaddouri,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Napoli,away,Crotone,10/23/2016,0
P. Zielinski,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Napoli,away,Crotone,10/23/2016,0
J. Reina,0,0,0,0,0,0,0,1,11,90,0,0,0,0,3,0,0,goalkeeper,Napoli,away,Crotone,10/23/2016,0
E. Hysaj,1,0,2,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Napoli,away,Crotone,10/23/2016,0
I. Strinic,4,4,1,0,1,0,1,0,0,90,0,0,0,0,0,2,0,defender,Napoli,away,Crotone,10/23/2016,0
K. Koulibaly,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Napoli,away,Crotone,10/23/2016,0
N. Maksimovic,6,0,1,0,3,1,0,0,0,90,0,0,0,1,0,5,0,defender,Napoli,away,Crotone,10/23/2016,0
A. Diawara,0,0,0,0,0,0,0,0,0,90,73,0,0,0,0,0,0,midfielder,Napoli,away,Crotone,10/23/2016,0
Allan,0,0,0,0,2,0,0,0,0,90,55,0,0,0,0,0,0,midfielder,Napoli,away,Crotone,10/23/2016,0
M. Hamsik,0,0,1,0,2,0,0,0,0,64,61,0,0,1,0,0,0,midfielder,Napoli,away,Crotone,10/23/2016,0
D. Mertens,0,0,1,0,4,0,0,0,0,84,20,0,0,3,0,0,0,forward,Napoli,away,Crotone,10/23/2016,0
J. Callejón,0,3,2,1,2,1,0,0,0,76,40,0,0,3,0,0,0,forward,Napoli,away,Crotone,10/23/2016,0
M. Gabbiadini,0,0,0,0,1,0,0,0,0,31,11,0,1,1,0,0,0,forward,Napoli,away,Crotone,10/23/2016,0
A. Tello,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Empoli,home,Chievo,10/23/2016,0
F. Veseli,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Empoli,home,Chievo,10/23/2016,0
M. Pucciarelli,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,1,substitute,Empoli,home,Chievo,10/23/2016,0
L. Skorupski,0,0,0,0,0,0,0,0,10,90,0,0,0,0,2,0,0,goalkeeper,Empoli,home,Chievo,10/23/2016,0
A. Costa,2,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Empoli,home,Chievo,10/23/2016,0
G. Bellusci,1,0,2,0,2,0,0,0,0,90,0,0,0,0,0,2,1,defender,Empoli,home,Chievo,10/23/2016,0
M. Pasqual,2,6,1,0,2,0,0,0,0,90,0,0,0,0,0,3,0,defender,Empoli,home,Chievo,10/23/2016,0
V. Laurini,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,defender,Empoli,home,Chievo,10/23/2016,0
D. Croce,0,0,2,0,4,0,0,0,0,90,41,0,0,0,0,0,0,midfielder,Empoli,home,Chievo,10/23/2016,0
José Mauri,0,0,4,0,3,0,0,0,0,90,52,0,0,0,0,0,1,midfielder,Empoli,home,Chievo,10/23/2016,0
R. Krunic,0,0,2,1,4,0,0,0,0,68,27,0,0,1,0,0,0,midfielder,Empoli,home,Chievo,10/23/2016,0
R. Saponara,0,0,0,0,5,0,0,0,0,90,38,0,0,1,0,0,0,midfielder,Empoli,home,Chievo,10/23/2016,0
G. Marilungo,0,0,2,0,2,0,0,0,0,59,10,0,0,0,0,0,0,forward,Empoli,home,Chievo,10/23/2016,0
M. Maccarone,0,0,2,0,3,0,0,0,0,90,13,0,0,1,0,0,0,forward,Empoli,home,Chievo,10/23/2016,0
I. Radovanovic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Chievo,away,Empoli,10/23/2016,0
M. Izco,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Chievo,away,Empoli,10/23/2016,0
R. Inglese,0,0,4,0,1,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Chievo,away,Empoli,10/23/2016,0
S. Sorrentino,0,0,0,0,0,0,0,0,7,90,0,0,0,0,3,0,0,goalkeeper,Chievo,away,Empoli,10/23/2016,0
A. Gamberini,9,0,2,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Chievo,away,Empoli,10/23/2016,0
D. Dainelli,1,0,3,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Chievo,away,Empoli,10/23/2016,0
F. Cacciatore,3,0,1,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Chievo,away,Empoli,10/23/2016,0
M. Gobbi,0,0,4,0,1,0,0,0,0,90,0,0,0,1,0,3,1,defender,Chievo,away,Empoli,10/23/2016,0
L. Castro,0,0,4,0,1,0,0,0,0,80,53,0,1,0,0,0,0,midfielder,Chievo,away,Empoli,10/23/2016,0
Nicola Rigoni,0,0,3,0,0,0,0,0,0,90,42,0,0,1,0,0,1,midfielder,Chievo,away,Empoli,10/23/2016,0
P. Hetemaj,0,0,2,0,5,0,0,0,0,90,32,0,0,1,0,0,0,midfielder,Chievo,away,Empoli,10/23/2016,0
V. Birsa,0,2,2,2,4,0,0,0,0,89,39,0,0,0,0,0,1,midfielder,Chievo,away,Empoli,10/23/2016,0
A. Floro Flores,0,0,1,1,2,0,0,0,0,61,21,0,0,1,0,0,0,forward,Chievo,away,Empoli,10/23/2016,0
R. Meggiorini,0,0,2,0,0,0,0,0,0,83,18,0,0,3,0,0,0,forward,Chievo,away,Empoli,10/23/2016,0
J. Obi,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Torino,home,Lazio,10/23/2016,0
L. Boyé,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Torino,home,Lazio,10/23/2016,0
M. López,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Torino,home,Lazio,10/23/2016,0
J. Hart,0,0,0,0,0,0,0,2,8,90,0,0,0,0,4,0,0,goalkeeper,Torino,home,Lazio,10/23/2016,0
A. Barreca,5,0,2,0,1,0,0,0,0,90,0,0,0,1,0,3,1,defender,Torino,home,Lazio,10/23/2016,0
D. Zappacosta,2,0,1,0,0,0,1,0,0,90,0,0,0,0,0,3,0,defender,Torino,home,Lazio,10/23/2016,0
L. Rossettini,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Torino,home,Lazio,10/23/2016,0
Leandro Castán,7,0,0,0,1,0,0,0,0,90,0,0,0,1,0,6,0,defender,Torino,home,Lazio,10/23/2016,0
D. Baselli,0,0,2,0,1,0,0,0,0,74,26,0,0,1,0,0,0,midfielder,Torino,home,Lazio,10/23/2016,0
M. Benassi,0,0,1,0,1,0,0,0,0,79,44,0,0,1,0,0,0,midfielder,Torino,home,Lazio,10/23/2016,0
M. Valdifiori,0,0,0,0,0,0,0,0,0,88,66,0,0,0,0,0,0,midfielder,Torino,home,Lazio,10/23/2016,0
A. Belotti,0,0,2,0,3,0,0,0,0,90,25,0,0,1,0,0,1,forward,Torino,home,Lazio,10/23/2016,0
A. Ljajic,0,4,0,1,2,1,0,0,0,90,58,1,0,3,0,0,0,forward,Torino,home,Lazio,10/23/2016,0
I. Falque,0,0,0,0,1,1,0,0,0,90,52,0,0,3,0,0,0,forward,Torino,home,Lazio,10/23/2016,0
A. Murgia,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,substitute,Lazio,away,Torino,10/23/2016,0
F. Djordjevic,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,substitute,Lazio,away,Torino,10/23/2016,0
F. Prce,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Lazio,away,Torino,10/23/2016,0
F. Marchetti,0,0,0,0,0,0,0,2,11,90,0,0,0,0,2,0,0,goalkeeper,Lazio,away,Torino,10/23/2016,0
D. Basta,1,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,defender,Lazio,away,Torino,10/23/2016,0
Patric,3,0,0,0,2,0,0,0,0,90,0,0,0,1,0,4,0,defender,Lazio,away,Torino,10/23/2016,0
W. Hoedt,4,0,2,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,Lazio,away,Torino,10/23/2016,0
Wallace,4,0,2,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lazio,away,Torino,10/23/2016,0
D. Cataldi,0,3,2,0,0,0,0,0,0,90,39,0,0,1,0,0,1,midfielder,Lazio,away,Torino,10/23/2016,0
M. Parolo,0,0,4,0,0,0,0,0,0,90,36,0,0,0,0,0,1,midfielder,Lazio,away,Torino,10/23/2016,0
S. Lulic,0,0,0,0,0,0,0,0,0,90,39,0,0,1,0,0,0,midfielder,Lazio,away,Torino,10/23/2016,0
C. Immobile,0,0,0,0,1,1,0,0,0,90,20,0,0,3,0,0,0,forward,Lazio,away,Torino,10/23/2016,0
Felipe Anderson,0,2,2,0,3,0,2,0,0,89,38,0,0,0,0,0,0,forward,Lazio,away,Torino,10/23/2016,0
Keita,0,0,1,0,0,0,0,0,0,79,16,0,0,3,0,0,0,forward,Lazio,away,Torino,10/23/2016,0
E. Pulgar,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Bologna,home,Sassuolo,10/23/2016,0
F. Di Francesco,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Bologna,home,Sassuolo,10/23/2016,0
Umar Sadiq,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Bologna,home,Sassuolo,10/23/2016,0
Ângelo Da Costa,0,0,0,0,0,0,0,1,5,90,0,0,0,0,2,0,0,goalkeeper,Bologna,home,Sassuolo,10/23/2016,0
A. Masina,4,0,2,0,2,0,0,0,0,90,0,0,0,1,0,5,0,defender,Bologna,home,Sassuolo,10/23/2016,0
D. Maietta,7,0,1,0,2,0,0,0,0,90,0,0,0,0,0,3,0,defender,Bologna,home,Sassuolo,10/23/2016,0
F. Helander,8,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Bologna,home,Sassuolo,10/23/2016,0
V. Torosidis,2,1,0,0,0,0,0,0,0,90,0,0,0,2,0,1,0,defender,Bologna,home,Sassuolo,10/23/2016,0
B. Dzemaili,0,1,4,0,1,0,0,0,0,90,23,0,0,0,0,0,0,midfielder,Bologna,home,Sassuolo,10/23/2016,0
S. Taïder,0,0,1,0,2,0,0,0,0,88,39,0,0,5,0,0,0,midfielder,Bologna,home,Sassuolo,10/23/2016,0
Á. Nagy,0,2,1,0,1,0,0,0,0,70,40,0,0,0,0,0,0,midfielder,Bologna,home,Sassuolo,10/23/2016,0
L. Krejci,0,0,0,0,0,0,0,0,0,90,8,0,0,2,0,0,0,forward,Bologna,home,Sassuolo,10/23/2016,0
S. Floccari,0,0,0,0,0,0,0,0,0,80,18,0,0,2,0,0,0,forward,Bologna,home,Sassuolo,10/23/2016,0
S. Verdi,0,3,1,1,2,1,0,0,0,88,27,0,0,1,0,0,0,forward,Bologna,home,Sassuolo,10/23/2016,0
A. Matri,0,0,1,0,0,1,0,0,0,18,0,0,0,0,0,0,0,substitute,Sassuolo,away,Bologna,10/23/2016,0
L. Pellegrini,0,0,3,0,1,0,0,0,0,78,0,0,0,0,0,0,1,substitute,Sassuolo,away,Bologna,10/23/2016,0
M. Politano,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Sassuolo,away,Bologna,10/23/2016,0
A. Consigli,0,0,0,0,0,0,0,1,14,90,0,0,0,0,3,0,0,goalkeeper,Sassuolo,away,Bologna,10/23/2016,0
F. Acerbi,11,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Sassuolo,away,Bologna,10/23/2016,0
F. Peluso,5,0,1,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Sassuolo,away,Bologna,10/23/2016,0
Paolo Cannavaro,7,0,1,0,0,0,0,0,0,90,0,0,0,1,0,4,0,defender,Sassuolo,away,Bologna,10/23/2016,0
Pol Lirola,3,0,0,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,Sassuolo,away,Bologna,10/23/2016,0
D. Biondini,0,0,1,0,1,0,0,0,0,90,62,0,0,1,0,0,0,midfielder,Sassuolo,away,Bologna,10/23/2016,0
F. Magnanelli,0,0,0,0,1,0,0,0,0,12,5,0,0,0,0,0,0,midfielder,Sassuolo,away,Bologna,10/23/2016,0
S. Sensi,0,2,0,0,1,0,0,0,0,45,22,0,0,0,0,0,0,midfielder,Sassuolo,away,Bologna,10/23/2016,0
Federico Ricci,0,1,1,0,3,0,0,0,0,90,23,0,0,0,0,0,0,forward,Sassuolo,away,Bologna,10/23/2016,0
G. Defrel,0,0,3,0,1,0,0,0,0,90,40,0,0,0,0,0,0,forward,Sassuolo,away,Bologna,10/23/2016,0
P. Iemmello,0,0,2,0,0,0,0,0,0,72,17,0,0,0,0,0,0,forward,Sassuolo,away,Bologna,10/23/2016,0
A. Florenzi,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Roma,home,Palermo,10/23/2016,0
F. Totti,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Roma,home,Palermo,10/23/2016,0
K. Strootman,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Roma,home,Palermo,10/23/2016,0
W. Szczesny,0,0,0,0,0,0,0,1,4,90,0,0,0,0,2,0,0,goalkeeper,Roma,home,Palermo,10/23/2016,0
Emerson,1,0,0,0,5,0,0,0,0,90,0,0,0,1,0,2,0,defender,Roma,home,Palermo,10/23/2016,0
F. Fazio,3,0,2,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Roma,home,Palermo,10/23/2016,0
Juan Jesus,1,0,1,0,0,0,0,0,0,45,0,0,0,0,0,2,1,defender,Roma,home,Palermo,10/23/2016,0
K. Manolas,8,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Roma,home,Palermo,10/23/2016,0
D. De Rossi,0,1,1,0,1,0,0,0,0,90,85,0,0,0,0,0,0,midfielder,Roma,home,Palermo,10/23/2016,0
L. Paredes,0,2,2,1,2,1,0,0,0,90,88,0,0,2,0,0,0,midfielder,Roma,home,Palermo,10/23/2016,0
M. Salah,0,1,3,0,1,1,1,0,0,90,36,0,0,1,0,0,1,midfielder,Roma,home,Palermo,10/23/2016,0
R. Nainggolan,0,0,1,0,1,0,0,0,0,69,41,0,0,0,0,0,0,midfielder,Roma,home,Palermo,10/23/2016,0
S. El Shaarawy,0,0,0,0,2,1,0,0,0,90,45,0,0,4,0,0,0,midfielder,Roma,home,Palermo,10/23/2016,0
E. Dzeko,0,0,0,0,1,1,1,0,0,80,20,0,0,2,0,0,0,forward,Roma,home,Palermo,10/23/2016,0
A. Rispoli,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,substitute,Palermo,away,Roma,10/23/2016,0
M. Jajalo,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Palermo,away,Roma,10/23/2016,0
R. Quaison,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,substitute,Palermo,away,Roma,10/23/2016,0
J. Posavec,0,0,0,0,0,0,0,4,7,90,0,0,0,0,3,0,0,goalkeeper,Palermo,away,Roma,10/23/2016,0
E. Goldaniga,4,0,1,0,0,0,1,0,0,90,0,0,0,0,0,2,1,defender,Palermo,away,Roma,10/23/2016,0
S. Andjelkovic,10,0,0,0,2,0,0,0,0,90,0,0,0,1,0,0,0,defender,Palermo,away,Roma,10/23/2016,0
Thiago Cionek,1,0,2,0,0,0,0,0,0,90,0,0,0,0,0,7,0,defender,Palermo,away,Roma,10/23/2016,0
A. Gazzi,0,0,2,0,0,0,0,0,0,90,56,0,0,0,0,0,0,midfielder,Palermo,away,Roma,10/23/2016,0
Bruno Henrique,0,2,1,0,1,0,0,0,0,90,52,0,0,0,0,0,0,midfielder,Palermo,away,Roma,10/23/2016,0
H. Aleesami,0,0,1,0,1,0,0,0,0,90,38,0,0,0,0,0,0,midfielder,Palermo,away,Roma,10/23/2016,0
M. Morganella,0,0,2,0,0,0,0,0,0,60,18,0,0,0,0,0,0,midfielder,Palermo,away,Roma,10/23/2016,0
A. Diamanti,0,2,1,1,3,0,0,0,0,73,28,0,0,2,0,0,0,forward,Palermo,away,Roma,10/23/2016,0
I. Chochev,0,0,3,0,1,0,0,0,0,69,16,0,0,0,0,0,1,forward,Palermo,away,Roma,10/23/2016,0
I. Nestorovski,0,0,1,0,2,0,0,0,0,90,17,0,0,0,0,0,0,forward,Palermo,away,Roma,10/23/2016,0
D. Lazovic,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,substitute,Genoa,home,Milan,10/25/2016,0
L. Pavoletti,0,0,1,0,0,1,0,0,0,23,0,0,0,0,0,0,1,substitute,Genoa,home,Milan,10/25/2016,0
R. Fiamozzi,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Genoa,home,Milan,10/25/2016,0
M. Perin,0,0,0,0,0,0,0,0,12,90,0,0,0,0,3,0,0,goalkeeper,Genoa,home,Milan,10/25/2016,0
A. Izzo,4,0,2,0,1,0,0,0,0,90,0,0,0,0,0,4,1,defender,Genoa,home,Milan,10/25/2016,0
E. Muñoz,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Genoa,home,Milan,10/25/2016,0
N. Burdisso,6,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Genoa,home,Milan,10/25/2016,0
D. Laxalt,0,0,1,0,1,0,1,0,0,90,24,0,0,0,0,0,0,midfielder,Genoa,home,Milan,10/25/2016,0
Edenilson,0,0,0,0,1,0,0,0,0,78,37,0,0,0,0,0,0,midfielder,Genoa,home,Milan,10/25/2016,0
M. Veloso,0,1,4,0,0,0,0,0,0,90,53,0,0,1,0,0,1,midfielder,Genoa,home,Milan,10/25/2016,0
T. Rincón,0,0,2,0,2,0,1,0,0,90,42,0,0,1,0,0,0,midfielder,Genoa,home,Milan,10/25/2016,0
G. Simeone,0,0,0,0,0,0,0,0,0,67,4,0,0,0,0,0,0,forward,Genoa,home,Milan,10/25/2016,0
Luca Rigoni,0,0,2,0,4,0,0,0,0,90,34,0,0,0,0,0,0,forward,Genoa,home,Milan,10/25/2016,0
N. Ninkovic,0,1,1,0,0,1,0,0,0,54,17,0,0,1,0,0,0,forward,Genoa,home,Milan,10/25/2016,0
Gustavo Gómez,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,substitute,Milan,away,Genoa,10/25/2016,0
Luiz Adriano,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,substitute,Milan,away,Genoa,10/25/2016,0
Suso,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Milan,away,Genoa,10/25/2016,0
G. Donnarumma,0,0,0,0,0,0,0,3,5,90,0,0,0,0,1,0,0,goalkeeper,Milan,away,Genoa,10/25/2016,0
A. Poli,1,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Milan,away,Genoa,10/25/2016,0
A. Romagnoli,9,0,0,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Milan,away,Genoa,10/25/2016,0
G. Paletta,1,0,2,0,2,0,0,0,0,56,0,0,1,0,0,1,0,defender,Milan,away,Genoa,10/25/2016,0
M. De Sciglio,6,0,2,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Milan,away,Genoa,10/25/2016,0
G. Bonaventura,0,0,0,0,1,0,0,0,0,90,40,0,0,4,0,0,0,midfielder,Milan,away,Genoa,10/25/2016,0
J. Kucka,0,0,1,0,0,0,0,0,0,90,30,0,0,1,0,0,0,midfielder,Milan,away,Genoa,10/25/2016,0
M. Locatelli,0,0,2,0,5,0,0,0,0,90,68,0,0,1,0,0,0,midfielder,Milan,away,Genoa,10/25/2016,0
C. Bacca,0,0,0,0,0,0,0,0,0,58,13,0,0,0,0,0,0,forward,Milan,away,Genoa,10/25/2016,0
K. Honda,0,1,0,0,1,0,0,0,0,62,25,0,0,0,0,0,0,forward,Milan,away,Genoa,10/25/2016,0
M. Niang,0,2,2,0,3,0,0,0,0,70,25,0,0,1,0,0,0,forward,Milan,away,Genoa,10/25/2016,0
A. Floro Flores,0,0,1,0,1,0,0,0,0,39,0,0,0,0,0,0,0,substitute,Chievo,home,Bologna,10/26/2016,0
S. Pellissier,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Chievo,home,Bologna,10/26/2016,0
V. Birsa,0,0,1,0,1,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Chievo,home,Bologna,10/26/2016,0
S. Sorrentino,0,0,0,0,0,0,0,1,7,90,0,0,0,0,3,0,0,goalkeeper,Chievo,home,Bologna,10/26/2016,0
D. Dainelli,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Chievo,home,Bologna,10/26/2016,0
F. Cacciatore,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Chievo,home,Bologna,10/26/2016,0
M. Gobbi,0,0,2,0,2,0,0,0,0,90,0,0,0,0,0,3,0,defender,Chievo,home,Bologna,10/26/2016,0
N. Spolli,2,0,2,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Chievo,home,Bologna,10/26/2016,0
I. Radovanovic,0,0,2,0,1,0,0,0,0,90,72,0,0,0,0,0,0,midfielder,Chievo,home,Bologna,10/26/2016,0
J. de Guzmán,0,4,1,0,0,0,0,0,0,61,31,0,0,1,0,0,0,midfielder,Chievo,home,Bologna,10/26/2016,0
M. Izco,0,0,1,0,0,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,Chievo,home,Bologna,10/26/2016,0
P. Hetemaj,0,0,4,0,3,0,0,0,0,90,58,0,0,0,0,0,0,midfielder,Chievo,home,Bologna,10/26/2016,0
R. Inglese,0,0,2,0,2,0,0,0,0,80,18,0,0,1,0,0,0,forward,Chievo,home,Bologna,10/26/2016,0
R. Meggiorini,0,0,1,1,1,0,0,0,0,51,13,0,0,3,0,0,0,forward,Chievo,home,Bologna,10/26/2016,0
F. Helander,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,1,substitute,Bologna,away,Chievo,10/26/2016,0
I. Mbaye,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Bologna,away,Chievo,10/26/2016,0
Umar Sadiq,0,0,3,0,2,0,0,0,0,45,0,0,0,0,0,0,1,substitute,Bologna,away,Chievo,10/26/2016,0
Ângelo Da Costa,0,0,0,0,0,0,0,1,9,90,0,0,0,0,4,0,0,goalkeeper,Bologna,away,Chievo,10/26/2016,0
A. Masina,2,0,0,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bologna,away,Chievo,10/26/2016,0
D. Gastaldello,4,0,0,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bologna,away,Chievo,10/26/2016,0
D. Maietta,1,0,1,0,1,0,0,0,0,72,0,0,0,0,0,3,0,defender,Bologna,away,Chievo,10/26/2016,0
V. Torosidis,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,2,0,defender,Bologna,away,Chievo,10/26/2016,0
B. Dzemaili,0,0,2,0,3,0,0,0,0,90,32,0,0,1,0,0,0,midfielder,Bologna,away,Chievo,10/26/2016,0
E. Pulgar,0,0,0,0,2,1,0,0,0,90,61,0,0,1,0,0,0,midfielder,Bologna,away,Chievo,10/26/2016,0
Á. Nagy,0,0,2,0,0,0,0,0,0,90,49,0,0,0,0,0,1,midfielder,Bologna,away,Chievo,10/26/2016,0
A. Mounier,0,0,3,0,1,0,0,0,0,45,7,0,0,0,0,0,0,forward,Bologna,away,Chievo,10/26/2016,0
L. Krejci,0,2,1,0,0,0,0,0,0,90,34,0,0,0,0,0,0,forward,Bologna,away,Chievo,10/26/2016,0
S. Verdi,0,2,1,2,4,0,0,0,0,90,31,0,0,3,0,0,1,forward,Bologna,away,Chievo,10/26/2016,0
