player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
V. Muratori,0,0,1,0,2,0,0,0,0,45,0,0,0,0,0,0,1,defender,Nancy,home,Lyon,8/14/2016,0
B. Pedretti,0,2,1,0,0,0,0,0,0,90,55,0,0,1,0,0,0,midfielder,Nancy,home,Lyon,8/14/2016,0
S. N'Guessan,0,1,5,0,0,0,0,0,0,90,27,0,0,1,0,0,1,midfielder,Nancy,home,Lyon,8/14/2016,0
Y. Ait Bennasser,0,0,1,0,2,0,0,0,0,90,35,0,0,1,0,0,0,midfielder,Nancy,home,Lyon,8/14/2016,0
A. Koura,0,0,1,0,1,0,0,0,0,69,12,0,0,1,0,0,0,forward,Nancy,home,Lyon,8/14/2016,0
A. Robic,0,0,1,0,2,0,0,0,0,90,22,0,0,1,0,0,0,forward,Nancy,home,Lyon,8/14/2016,0
Junior Dalé,0,0,2,0,1,0,0,0,0,45,7,0,0,1,0,0,0,forward,Nancy,home,Lyon,8/14/2016,0
C. Grenier,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Lyon,away,Nancy,8/14/2016,0
J. Ferri,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Lyon,away,Nancy,8/14/2016,0
M. Valbuena,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Lyon,away,Nancy,8/14/2016,0
Anthony Lopes,0,0,0,0,0,0,0,0,7,90,0,0,0,0,1,0,0,goalkeeper,Lyon,away,Nancy,8/14/2016,0
J. Morel,4,0,1,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Lyon,away,Nancy,8/14/2016,0
M. Yanga-Mbiwa,5,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lyon,away,Nancy,8/14/2016,0
N. Nkoulou,1,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Lyon,away,Nancy,8/14/2016,0
Rafael,3,0,3,0,1,0,0,0,0,90,0,0,0,0,0,3,1,defender,Lyon,away,Nancy,8/14/2016,0
C. Tolisso,0,0,1,0,2,0,0,0,0,81,51,0,0,1,0,0,0,midfielder,Lyon,away,Nancy,8/14/2016,0
M. Gonalons,0,0,1,0,3,0,0,0,0,90,56,0,0,0,0,0,0,midfielder,Lyon,away,Nancy,8/14/2016,0
S. Darder,0,0,1,0,2,0,0,0,0,84,40,0,0,1,0,0,0,midfielder,Lyon,away,Nancy,8/14/2016,0
A. Lacazette,0,0,1,1,0,3,0,0,0,90,36,0,0,4,0,0,0,forward,Lyon,away,Nancy,8/14/2016,0
M. Cornet,0,0,0,0,1,0,0,0,0,90,18,0,0,1,0,0,0,forward,Lyon,away,Nancy,8/14/2016,0
N. Fekir,0,4,1,0,5,0,0,0,0,77,17,0,0,0,0,0,0,forward,Lyon,away,Nancy,8/14/2016,0
A. Donis,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,substitute,Nice,home,Rennes,8/14/2016,0
M. Bodmer,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Nice,home,Rennes,8/14/2016,0
W. Cyprien,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Nice,home,Rennes,8/14/2016,0
Y. Cardinale,0,0,0,0,0,0,0,0,12,90,0,0,0,0,4,0,0,goalkeeper,Nice,home,Rennes,8/14/2016,0
A. Souquet,3,0,1,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,Nice,home,Rennes,8/14/2016,0
Dalbert,0,0,2,0,0,0,0,0,0,90,0,0,0,2,0,3,0,defender,Nice,home,Rennes,8/14/2016,0
M. Sarr,2,0,0,0,0,1,0,0,0,90,0,0,0,1,0,1,0,defender,Nice,home,Rennes,8/14/2016,0
P. Baysse,12,0,0,0,0,0,0,0,0,90,0,0,0,0,0,5,0,defender,Nice,home,Rennes,8/14/2016,0
J. Seri,0,4,2,1,2,0,1,0,0,90,61,0,0,0,0,0,0,midfielder,Nice,home,Rennes,8/14/2016,0
R. Walter,0,0,1,0,0,0,0,0,0,90,54,0,0,0,0,0,0,midfielder,Nice,home,Rennes,8/14/2016,0
V. Koziello,0,0,1,0,1,0,0,0,0,90,36,0,0,0,0,0,0,midfielder,Nice,home,Rennes,8/14/2016,0
A. Lusamba,0,0,0,0,3,0,0,0,0,88,26,0,0,0,0,0,0,forward,Nice,home,Rennes,8/14/2016,0
A. Pléa,0,0,0,0,1,0,0,0,0,59,6,0,0,0,0,0,0,forward,Nice,home,Rennes,8/14/2016,0
V. Marcel,0,0,0,0,1,0,0,0,0,64,7,0,0,0,0,0,0,forward,Nice,home,Rennes,8/14/2016,0
A. Diakhaby,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Rennes,away,Nice,8/14/2016,0
K. Erasmus,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Rennes,away,Nice,8/14/2016,0
K. Grosicki,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,substitute,Rennes,away,Nice,8/14/2016,0
B. Costil,0,0,0,0,0,0,0,1,4,90,0,0,0,0,0,0,0,goalkeeper,Rennes,away,Nice,8/14/2016,0
L. Baal,1,0,3,0,0,0,0,0,0,90,0,0,0,1,0,5,0,defender,Rennes,away,Nice,8/14/2016,0
Pedro Mendes,3,0,1,0,3,0,0,0,0,90,0,0,0,2,0,0,1,defender,Rennes,away,Nice,8/14/2016,0
R. Bensebaini,2,0,0,0,2,0,0,0,0,90,0,0,0,1,0,2,0,defender,Rennes,away,Nice,8/14/2016,0
S. Moreira,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Rennes,away,Nice,8/14/2016,0
B. André,0,0,1,0,2,0,0,0,0,90,63,0,0,1,0,0,0,midfielder,Rennes,away,Nice,8/14/2016,0
C. Chantôme,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,midfielder,Rennes,away,Nice,8/14/2016,0
G. Fernandes,0,0,1,0,0,0,0,0,0,80,50,0,0,0,0,0,0,midfielder,Rennes,away,Nice,8/14/2016,0
W. Said,0,1,0,0,2,0,0,0,0,90,34,0,0,2,0,0,0,midfielder,Rennes,away,Nice,8/14/2016,0
G. Sio,0,0,2,0,0,0,0,0,0,70,27,0,0,2,0,0,0,forward,Rennes,away,Nice,8/14/2016,0
Y. Gourcuff,0,2,1,0,1,0,0,0,0,90,43,0,0,1,0,0,0,forward,Rennes,away,Nice,8/14/2016,0
K. Rekik,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,substitute,Marseille,home,Toulouse,8/14/2016,37364
S. Khaoui,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Marseille,home,Toulouse,8/14/2016,37364
Z. Machach,0,0,2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Marseille,home,Toulouse,8/14/2016,37364
Y. Pelé,0,0,0,0,0,0,0,0,8,90,0,0,0,0,2,0,0,goalkeeper,Marseille,home,Toulouse,8/14/2016,37364
Doria,5,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Marseille,home,Toulouse,8/14/2016,37364
H. Bedimo,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,defender,Marseille,home,Toulouse,8/14/2016,37364
Hiroki Sakai,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Marseille,home,Toulouse,8/14/2016,37364
T. Hubocan,10,0,0,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Marseille,home,Toulouse,8/14/2016,37364
Abou Diaby,0,0,1,0,1,0,0,0,0,61,43,0,0,0,0,0,1,midfielder,Marseille,home,Toulouse,8/14/2016,37364
B. Sarr,0,3,0,0,1,0,0,0,0,90,31,0,0,1,0,0,0,midfielder,Marseille,home,Toulouse,8/14/2016,37364
F. Thauvin,0,2,0,0,0,0,0,0,0,45,14,0,0,0,0,0,0,midfielder,Marseille,home,Toulouse,8/14/2016,37364
Lass Diarra,0,0,2,0,1,0,0,0,0,90,64,0,0,1,0,0,0,midfielder,Marseille,home,Toulouse,8/14/2016,37364
R. Cabella,0,0,3,0,2,0,0,0,0,90,49,0,0,2,0,0,1,midfielder,Marseille,home,Toulouse,8/14/2016,37364
B. Gomis,0,0,2,0,1,0,0,0,0,90,20,0,0,3,0,0,0,forward,Marseille,home,Toulouse,8/14/2016,37364
J. Pi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Toulouse,away,Marseille,8/14/2016,37364
O. Edouard,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Toulouse,away,Marseille,8/14/2016,37364
O. Toivonen,0,0,2,0,0,0,0,0,0,33,0,0,0,0,0,0,1,substitute,Toulouse,away,Marseille,8/14/2016,37364
A. Lafont,0,0,0,0,0,0,0,0,14,90,0,0,0,0,2,0,0,goalkeeper,Toulouse,away,Marseille,8/14/2016,37364
C. Jullien,9,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Toulouse,away,Marseille,8/14/2016,37364
F. Moubandje,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Toulouse,away,Marseille,8/14/2016,37364
I. Diop,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Toulouse,away,Marseille,8/14/2016,37364
I. Sylla,3,0,0,0,2,0,0,0,0,74,0,0,0,0,0,4,0,defender,Toulouse,away,Marseille,8/14/2016,37364
K. Amian,2,0,0,0,1,0,0,0,0,90,0,0,0,2,0,2,0,defender,Toulouse,away,Marseille,8/14/2016,37364
A. Blin,0,0,2,0,1,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,Toulouse,away,Marseille,8/14/2016,37364
Somália,0,0,2,0,1,0,0,0,0,90,19,0,0,1,0,0,0,midfielder,Toulouse,away,Marseille,8/14/2016,37364
Y. Bodiger,0,2,1,0,0,0,0,0,0,57,30,0,0,0,0,0,0,midfielder,Toulouse,away,Marseille,8/14/2016,37364
Ó. Trejo,0,4,2,0,4,0,0,0,0,89,46,0,0,1,0,0,0,midfielder,Toulouse,away,Marseille,8/14/2016,37364
M. Braithwaite,0,0,2,0,1,0,0,0,0,90,12,0,0,2,0,0,0,forward,Toulouse,away,Marseille,8/14/2016,37364
C. Grenier,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Lyon,home,Caen,8/19/2016,41171
J. Ferri,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Lyon,home,Caen,8/19/2016,41171
M. Valbuena,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Lyon,home,Caen,8/19/2016,41171
Anthony Lopes,0,0,0,0,0,0,0,0,10,90,0,0,0,0,1,0,0,goalkeeper,Lyon,home,Caen,8/19/2016,41171
M. Rybus,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lyon,home,Caen,8/19/2016,41171
M. Yanga-Mbiwa,4,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Lyon,home,Caen,8/19/2016,41171
N. Nkoulou,6,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Lyon,home,Caen,8/19/2016,41171
Rafael,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lyon,home,Caen,8/19/2016,41171
C. Tolisso,0,0,1,0,1,0,0,0,0,90,63,0,0,2,0,0,0,midfielder,Lyon,home,Caen,8/19/2016,41171
M. Gonalons,0,0,4,0,1,0,0,0,0,90,38,0,0,0,0,0,1,midfielder,Lyon,home,Caen,8/19/2016,41171
S. Darder,0,0,1,0,0,0,0,0,0,81,42,0,0,1,0,0,0,midfielder,Lyon,home,Caen,8/19/2016,41171
A. Lacazette,0,0,5,0,2,2,0,0,0,90,32,2,0,5,0,0,1,forward,Lyon,home,Caen,8/19/2016,41171
M. Cornet,0,1,1,0,3,0,0,0,0,86,28,0,0,0,0,0,0,forward,Lyon,home,Caen,8/19/2016,41171
N. Fekir,0,9,0,0,1,0,0,0,0,71,31,0,0,2,0,0,0,forward,Lyon,home,Caen,8/19/2016,41171
R. Genevois,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,substitute,Caen,away,Lyon,8/19/2016,41171
S. Malbranque,0,0,1,0,1,0,0,0,0,12,0,0,0,0,0,0,1,substitute,Caen,away,Lyon,8/19/2016,41171
V. Bessat,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,substitute,Caen,away,Lyon,8/19/2016,41171
R. Vercoutre,0,0,0,0,0,0,0,2,7,90,0,0,0,0,5,0,0,goalkeeper,Caen,away,Lyon,8/19/2016,41171
A. Yahia,9,0,1,0,3,0,0,0,0,90,0,0,0,1,0,3,0,defender,Caen,away,Lyon,8/19/2016,41171
E. Imorou,5,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,defender,Caen,away,Lyon,8/19/2016,41171
M. Dabo,1,0,4,0,3,0,0,0,0,57,0,0,0,0,0,2,1,defender,Caen,away,Lyon,8/19/2016,41171
S. Ben Youssef,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,4,1,defender,Caen,away,Lyon,8/19/2016,41171
D. Da Silva,0,0,0,0,1,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,Caen,away,Lyon,8/19/2016,41171
J. Delaplace,0,0,2,0,1,0,0,0,0,78,24,0,0,0,0,0,0,midfielder,Caen,away,Lyon,8/19/2016,41171
J. Féret,0,3,0,0,1,0,0,0,0,90,27,0,0,0,0,0,0,midfielder,Caen,away,Lyon,8/19/2016,41171
R. Rodelin,0,0,2,1,2,0,0,0,0,90,22,0,0,3,0,0,0,midfielder,Caen,away,Lyon,8/19/2016,41171
Y. Karamoh,0,0,1,0,0,0,0,0,0,90,9,0,0,1,0,0,0,midfielder,Caen,away,Lyon,8/19/2016,41171
I. Santini,0,0,1,0,3,0,0,0,0,90,14,0,0,1,0,0,1,forward,Caen,away,Lyon,8/19/2016,41171
A. Kacaniklic,0,0,2,0,1,0,0,0,0,67,0,0,0,0,0,0,0,substitute,Nantes,home,Monaco,8/20/2016,0
Alexis Alegue,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Nantes,home,Monaco,8/20/2016,0
Y. Bammou,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Nantes,home,Monaco,8/20/2016,0
R. Riou,0,0,0,0,0,0,0,1,10,90,0,0,0,0,2,0,0,goalkeeper,Nantes,home,Monaco,8/20/2016,0
Diego Carlos,5,0,4,0,0,0,0,0,0,90,0,0,0,2,0,0,1,defender,Nantes,home,Monaco,8/20/2016,0
L. Dubois,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,Nantes,home,Monaco,8/20/2016,0
Lucas Lima,3,8,1,0,5,0,0,0,0,90,0,0,0,0,0,6,0,defender,Nantes,home,Monaco,8/20/2016,0
O. Vizcarrondo,6,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Nantes,home,Monaco,8/20/2016,0
A. Harit,0,2,0,0,5,0,0,0,0,83,37,0,0,0,0,0,0,midfielder,Nantes,home,Monaco,8/20/2016,0
G. Gillet,0,0,2,0,1,0,0,0,0,90,61,0,0,1,0,0,1,midfielder,Nantes,home,Monaco,8/20/2016,0
V. Rongier,0,0,3,0,0,0,0,0,0,90,57,0,0,1,0,0,0,midfielder,Nantes,home,Monaco,8/20/2016,0
J. Iloki,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,forward,Nantes,home,Monaco,8/20/2016,0
K. Sigthorsson,0,0,0,0,1,0,0,0,0,71,20,0,0,0,0,0,0,forward,Nantes,home,Monaco,8/20/2016,0
N. Thomsen,0,0,2,0,1,0,0,0,0,90,36,0,0,1,0,0,0,forward,Nantes,home,Monaco,8/20/2016,0
T. Bakayoko,0,0,1,0,3,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Monaco,away,Nantes,8/20/2016,0
T. Lemar,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Monaco,away,Nantes,8/20/2016,0
V. Germain,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Monaco,away,Nantes,8/20/2016,0
D. Subasic,0,0,0,0,0,0,0,0,7,90,0,0,0,0,2,0,1,goalkeeper,Monaco,away,Nantes,8/20/2016,0
A. Diallo,11,0,3,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Monaco,away,Nantes,8/20/2016,0
B. Mendy,2,0,0,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,Monaco,away,Nantes,8/20/2016,0
K. Glik,7,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Monaco,away,Nantes,8/20/2016,0
M. Tisserand,2,0,2,0,2,0,0,0,0,90,0,0,0,0,0,1,1,defender,Monaco,away,Nantes,8/20/2016,0
Adama Traoré,0,0,1,0,2,0,0,0,0,81,19,0,0,0,0,0,0,midfielder,Monaco,away,Nantes,8/20/2016,0
João Moutinho,0,1,3,0,0,0,0,0,0,90,55,0,0,0,0,0,0,midfielder,Monaco,away,Nantes,8/20/2016,0
K. N'Doram,0,0,1,0,2,0,0,0,0,90,50,0,0,1,0,0,0,midfielder,Monaco,away,Nantes,8/20/2016,0
Boschilia,0,0,1,1,1,1,0,0,0,67,15,0,0,3,0,0,0,forward,Monaco,away,Nantes,8/20/2016,0
C. Jean,0,0,3,0,1,0,0,0,0,90,21,0,0,0,0,0,1,forward,Monaco,away,Nantes,8/20/2016,0
I. Cavaleiro,0,0,1,0,1,0,0,0,0,72,17,0,0,0,0,0,0,forward,Monaco,away,Nantes,8/20/2016,0
B. Santamaria,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,substitute,Angers,home,Nice,8/20/2016,10142
N. Pepe,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Angers,home,Nice,8/20/2016,10142
P. Capelle,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Angers,home,Nice,8/20/2016,10142
D. Petric,0,0,0,0,0,0,0,1,5,90,0,0,0,0,7,0,0,goalkeeper,Angers,home,Nice,8/20/2016,10142
Ismael Traoré,0,0,0,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Angers,home,Nice,8/20/2016,10142
R. Thomas,2,0,1,0,0,0,0,0,0,90,0,0,0,2,0,0,0,defender,Angers,home,Nice,8/20/2016,10142
V. Manceau,1,0,1,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Angers,home,Nice,8/20/2016,10142
Y. Andreu,1,0,1,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,Angers,home,Nice,8/20/2016,10142
B. Ketkeophomphone,0,9,2,0,2,0,0,0,0,90,52,0,0,5,0,0,0,midfielder,Angers,home,Nice,8/20/2016,10142
Cheikh Ndoye,0,0,2,0,0,0,0,0,0,90,34,0,0,4,0,0,0,midfielder,Angers,home,Nice,8/20/2016,10142
G. Bourillon,0,0,1,0,0,0,0,0,0,56,32,0,0,1,0,0,1,midfielder,Angers,home,Nice,8/20/2016,10142
F. Diedhiou,0,0,1,0,1,0,0,0,0,75,18,0,0,0,0,0,0,forward,Angers,home,Nice,8/20/2016,10142
G. Sunu,0,0,0,0,1,0,0,0,0,66,19,0,0,1,0,0,0,forward,Angers,home,Nice,8/20/2016,10142
K. Toko Ekambi,0,0,1,0,0,0,0,0,0,90,32,0,0,1,0,0,0,forward,Angers,home,Nice,8/20/2016,10142
A. Lusamba,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Nice,away,Angers,8/20/2016,10142
R. Walter,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Nice,away,Angers,8/20/2016,10142
Y. Cardinale,0,0,0,0,0,0,0,0,16,90,0,0,0,0,5,0,0,goalkeeper,Nice,away,Angers,8/20/2016,10142
Dalbert,4,0,2,0,1,0,0,0,0,90,0,0,0,1,0,1,1,defender,Nice,away,Angers,8/20/2016,10142
M. Sarr,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Nice,away,Angers,8/20/2016,10142
P. Baysse,11,0,1,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Nice,away,Angers,8/20/2016,10142
Ricardo Pereira,5,0,1,0,1,0,0,0,0,90,0,0,0,1,0,3,1,defender,Nice,away,Angers,8/20/2016,10142
J. Seri,0,3,0,0,0,0,1,0,0,90,65,0,0,0,0,0,0,midfielder,Nice,away,Angers,8/20/2016,10142
M. Bodmer,0,0,1,0,1,0,0,0,0,84,84,0,0,0,0,0,0,midfielder,Nice,away,Angers,8/20/2016,10142
V. Koziello,0,0,1,0,1,0,0,0,0,90,54,0,0,0,0,0,0,midfielder,Nice,away,Angers,8/20/2016,10142
A. Pléa,0,0,4,0,1,1,0,0,0,90,36,0,0,5,0,0,0,forward,Nice,away,Angers,8/20/2016,10142
V. Eysseric,0,0,0,0,4,0,0,0,0,90,43,0,0,3,0,0,0,forward,Nice,away,Angers,8/20/2016,10142
W. Cyprien,0,0,0,0,0,0,0,0,0,89,57,0,0,1,0,0,0,forward,Nice,away,Angers,8/20/2016,10142
S. Sunzu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Lille,home,Dijon,8/20/2016,25548
Y. Benzia,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Lille,home,Dijon,8/20/2016,25548
É. Bautheac,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Lille,home,Dijon,8/20/2016,25548
V. Enyeama,0,0,0,0,0,0,0,0,4,90,0,0,0,0,2,0,0,goalkeeper,Lille,home,Dijon,8/20/2016,25548
A. Soumaoro,11,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Lille,home,Dijon,8/20/2016,25548
J. Palmieri,3,0,2,0,1,0,0,0,0,90,0,0,0,0,0,4,1,defender,Lille,home,Dijon,8/20/2016,25548
Renato Civelli,8,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lille,home,Dijon,8/20/2016,25548
S. Corchia,1,0,0,0,3,0,0,0,0,90,0,0,0,0,0,3,0,defender,Lille,home,Dijon,8/20/2016,25548
I. Amadou,0,0,1,0,1,0,0,0,0,90,63,0,0,0,0,0,0,midfielder,Lille,home,Dijon,8/20/2016,25548
M. Amalfitano,0,2,0,0,1,0,0,0,0,90,63,0,0,0,0,0,0,midfielder,Lille,home,Dijon,8/20/2016,25548
Y. Sankhare,0,0,1,0,0,1,0,0,0,89,59,0,0,2,0,0,0,midfielder,Lille,home,Dijon,8/20/2016,25548
Eder,0,0,4,0,2,0,1,0,0,90,26,0,0,4,0,0,0,forward,Lille,home,Dijon,8/20/2016,25548
N. de Preville,0,3,1,0,2,0,0,0,0,65,24,0,0,0,0,0,0,forward,Lille,home,Dijon,8/20/2016,25548
Ryan Mendes,0,0,0,0,3,0,0,0,0,65,25,0,0,0,0,0,0,forward,Lille,home,Dijon,8/20/2016,25548
J. Bela,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Dijon,away,Lille,8/20/2016,25548
Q. Bernard,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Dijon,away,Lille,8/20/2016,25548
Y. Riviere,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Dijon,away,Lille,8/20/2016,25548
B. Reynet,0,0,0,0,0,0,0,1,9,90,0,0,0,0,2,0,0,goalkeeper,Dijon,away,Lille,8/20/2016,25548
C. Varrault,6,0,0,0,3,0,0,0,0,90,0,0,0,1,0,1,0,defender,Dijon,away,Lille,8/20/2016,25548
F. Chafik,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Dijon,away,Lille,8/20/2016,25548
V. Rüfli,0,0,2,0,0,0,0,0,0,77,0,0,0,0,0,2,0,defender,Dijon,away,Lille,8/20/2016,25548
Y. Abdelhamid,4,0,3,0,2,0,0,0,0,90,0,0,0,0,0,5,0,defender,Dijon,away,Lille,8/20/2016,25548
F. Balmont,0,0,2,0,2,0,0,0,0,90,67,0,0,0,0,0,1,midfielder,Dijon,away,Lille,8/20/2016,25548
F. Sammaritano,0,4,2,0,0,0,0,0,0,74,29,0,0,0,0,0,0,midfielder,Dijon,away,Lille,8/20/2016,25548
J. Marié,0,0,1,0,1,0,0,0,0,90,26,0,0,0,0,0,1,midfielder,Dijon,away,Lille,8/20/2016,25548
R. Amalfitano,0,0,0,0,0,0,0,0,0,89,16,0,0,1,0,0,0,midfielder,Dijon,away,Lille,8/20/2016,25548
D. Bahamboula,0,0,3,1,1,0,0,0,0,90,22,0,0,1,0,0,0,forward,Dijon,away,Lille,8/20/2016,25548
J. Tavares,0,0,0,0,1,0,0,0,0,90,17,0,0,1,0,0,0,forward,Dijon,away,Lille,8/20/2016,25548
B. Jeannot,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,substitute,Lorient,home,Bastia,8/20/2016,10256
M. Barthelme,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Lorient,home,Bastia,8/20/2016,10256
M. Fofana,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Lorient,home,Bastia,8/20/2016,10256
B. Lecomte,0,0,0,0,0,0,0,3,10,90,0,0,0,0,4,0,0,goalkeeper,Lorient,home,Bastia,8/20/2016,10256
E. Koffi,5,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Lorient,home,Bastia,8/20/2016,10256
F. Bellugou,3,0,2,0,0,0,0,0,0,63,0,0,0,0,0,1,0,defender,Lorient,home,Bastia,8/20/2016,10256
L. Rose,8,0,3,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lorient,home,Bastia,8/20/2016,10256
V. Le Goff,0,0,2,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Lorient,home,Bastia,8/20/2016,10256
B. Moukandjo,0,0,0,0,1,0,0,0,0,82,40,0,0,0,0,0,0,midfielder,Lorient,home,Bastia,8/20/2016,10256
Cafú,0,0,1,0,1,0,0,0,0,90,70,0,0,1,0,0,0,midfielder,Lorient,home,Bastia,8/20/2016,10256
D. Ndong,0,0,1,0,0,0,0,0,0,30,21,0,1,1,0,0,0,midfielder,Lorient,home,Bastia,8/20/2016,10256
R. Philippoteaux,0,0,2,0,2,0,0,0,0,70,21,0,0,0,0,0,1,midfielder,Lorient,home,Bastia,8/20/2016,10256
W. Mesloub,0,1,2,0,1,0,0,0,0,90,56,0,0,2,0,0,1,midfielder,Lorient,home,Bastia,8/20/2016,10256
Majeed Waris,0,0,1,0,5,0,0,0,0,90,22,0,0,1,0,0,0,forward,Lorient,home,Bastia,8/20/2016,10256
J. Cabral,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Bastia,away,Lorient,8/20/2016,10256
L. Nangis,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Bastia,away,Lorient,8/20/2016,10256
Lassana Coulibaly,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Bastia,away,Lorient,8/20/2016,10256
J. Leca,0,0,0,0,0,0,0,0,11,90,0,0,0,0,3,0,0,goalkeeper,Bastia,away,Lorient,8/20/2016,10256
A. Djiku,1,0,3,0,0,0,0,0,0,90,0,0,0,2,0,3,1,defender,Bastia,away,Lorient,8/20/2016,10256
F. Marange,7,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Bastia,away,Lorient,8/20/2016,10256
